candidate_id,query_row,movie_local,link_local,score,label,rank_of_positive
132,6,1550,975,0.5,0,1
133,6,1550,1545,0.5,0,1
134,6,1550,761,0.5,0,1
135,6,1550,344,0.5,0,1
136,6,1550,3353,0.5,0,1
137,6,1550,1925,0.5,0,1
138,6,1550,216,0.5,0,1
139,6,1550,13,0.5,0,1
140,7,621,621,0.5,1,1
141,7,621,3015,0.5,0,1
142,7,621,2329,0.5,0,1
143,7,621,649,0.5,0,1
144,7,621,3738,0.5,0,1
145,7,621,4106,0.5,0,1
146,7,621,697,0.5,0,1
147,7,621,2526,0.5,0,1
148,7,621,3081,0.5,0,1
149,7,621,1688,0.5,0,1
150,7,621,2353,0.5,0,1
151,7,621,2252,0.5,0,1
152,7,621,3240,0.5,0,1
153,7,621,339,0.5,0,1
154,7,621,2631,0.5,0,1
155,7,621,3227,0.5,0,1
156,7,621,3430,0.5,0,1
157,7,621,314,0.5,0,1
158,7,621,2741,0.5,0,1
159,7,621,1798,0.5,0,1
160,8,1076,1076,0.5,1,1
161,8,1076,1401,0.5,0,1
162,8,1076,349,0.5,0,1
163,8,1076,3269,0.5,0,1
164,8,1076,1681,0.5,0,1
165,8,1076,3279,0.5,0,1
166,8,1076,908,0.5,0,1
167,8,1076,2439,0.5,0,1
168,8,1076,4009,0.5,0,1
169,8,1076,2837,0.5,0,1
170,8,1076,89,0.5,0,1
171,8,1076,3029,0.5,0,1
172,8,1076,449,0.5,0,1
173,8,1076,1988,0.5,0,1
174,8,1076,1299,0.5,0,1
175,8,1076,3520,0.5,0,1
176,8,1076,3803,0.5,0,1
177,8,1076,3398,0.5,0,1
178,8,1076,3604,0.5,0,1
179,8,1076,324,0.5,0,1
180,9,2045,2045,0.5,1,1
181,9,2045,2470,0.5,0,1
182,9,2045,1566,0.5,0,1
183,9,2045,2845,0.5,0,1
184,9,2045,145,0.5,0,1
185,9,2045,3173,0.5,0,1
186,9,2045,2980,0.5,0,1
187,9,2045,512,0.5,0,1
188,9,2045,1554,0.5,0,1
189,9,2045,2605,0.5,0,1
190,9,2045,2345,0.5,0,1
191,9,2045,2552,0.5,0,1
192,9,2045,3154,0.5,0,1
193,9,2045,3485,0.5,0,1
194,9,2045,3190,0.5,0,1
195,9,2045,3022,0.5,0,1
196,9,2045,1757,0.5,0,1
197,9,2045,2971,0.5,0,1
198,9,2045,1923,0.5,0,1
199,9,2045,3474,0.5,0,1
200,10,2494,2494,0.5,1,1
201,10,2494,1407,0.5,0,1
202,10,2494,3545,0.5,0,1
203,10,2494,356,0.5,0,1
204,10,2494,518,0.5,0,1
205,10,2494,1541,0.5,0,1
206,10,2494,3975,0.5,0,1
207,10,2494,1359,0.5,0,1
208,10,2494,3046,0.5,0,1
209,10,2494,2637,0.5,0,1
210,10,2494,3766,0.5,0,1
211,10,2494,1131,0.5,0,1
212,10,2494,1659,0.5,0,1
213,10,2494,1583,0.5,0,1
214,10,2494,3322,0.5,0,1
215,10,2494,362,0.5,0,1
216,10,2494,3270,0.5,0,1
217,10,2494,2116,0.5,0,1
218,10,2494,4051,0.5,0,1
219,10,2494,116,0.5,0,1
220,11,1056,1056,0.5,1,1
221,11,1056,1141,0.5,0,1
222,11,1056,720,0.5,0,1
223,11,1056,297,0.5,0,1
224,11,1056,327,0.5,0,1
225,11,1056,2133,0.5,0,1
226,11,1056,927,0.5,0,1
227,11,1056,1449,0.5,0,1
228,11,1056,3122,0.5,0,1
229,11,1056,2266,0.5,0,1
230,11,1056,3151,0.5,0,1
231,11,1056,944,0.5,0,1
232,11,1056,948,0.5,0,1
233,11,1056,1563,0.5,0,1
234,11,1056,1615,0.5,0,1
235,11,1056,420,0.5,0,1
236,11,1056,2363,0.5,0,1
237,11,1056,3343,0.5,0,1
238,11,1056,1394,0.5,0,1
239,11,1056,2166,0.5,0,1
240,12,2615,2615,0.5,1,1
241,12,2615,770,0.5,0,1
242,12,2615,311,0.5,0,1
243,12,2615,1657,0.5,0,1
244,12,2615,3039,0.5,0,1
245,12,2615,169,0.5,0,1
246,12,2615,1940,0.5,0,1
247,12,2615,2222,0.5,0,1
248,12,2615,3414,0.5,0,1
249,12,2615,179,0.5,0,1
250,12,2615,219,0.5,0,1
251,12,2615,4056,0.5,0,1
252,12,2615,32,0.5,0,1
253,12,2615,1163,0.5,0,1
254,12,2615,146,0.5,0,1
255,12,2615,919,0.5,0,1
256,12,2615,1015,0.5,0,1
257,12,2615,478,0.5,0,1
258,12,2615,2031,0.5,0,1
259,12,2615,1771,0.5,0,1
260,13,3297,3297,0.5,1,1
261,13,3297,345,0.5,0,1
262,13,3297,2190,0.5,0,1
263,13,3297,325,0.5,0,1
264,13,3297,3169,0.5,0,1
265,13,3297,2397,0.5,0,1
266,13,3297,3697,0.5,0,1
267,13,3297,544,0.5,0,1
268,13,3297,1217,0.5,0,1
269,13,3297,698,0.5,0,1
270,13,3297,783,0.5,0,1
271,13,3297,1525,0.5,0,1
272,13,3297,279,0.5,0,1
273,13,3297,2866,0.5,0,1
274,13,3297,1630,0.5,0,1
275,13,3297,969,0.5,0,1
276,13,3297,1722,0.5,0,1
277,13,3297,2623,0.5,0,1
278,13,3297,722,0.5,0,1
279,13,3297,3627,0.5,0,1
280,14,369,369,0.5,1,1
281,14,369,421,0.5,0,1
282,14,369,3009,0.5,0,1
283,14,369,877,0.5,0,1
284,14,369,1581,0.5,0,1
285,14,369,485,0.5,0,1
286,14,369,691,0.5,0,1
287,14,369,84,0.5,0,1
288,14,369,3223,0.5,0,1
289,14,369,3083,0.5,0,1
290,14,369,1735,0.5,0,1
291,14,369,1113,0.5,0,1
292,14,369,650,0.5,0,1
293,14,369,2581,0.5,0,1
294,14,369,1304,0.5,0,1
295,14,369,1461,0.5,0,1
296,14,369,2687,0.5,0,1
297,14,369,1391,0.5,0,1
298,14,369,3841,0.5,0,1
299,14,369,3151,0.5,0,1
300,15,443,443,0.5,1,1
301,15,443,368,0.5,0,1
302,15,443,3547,0.5,0,1
303,15,443,3920,0.5,0,1
304,15,443,2943,0.5,0,1
305,15,443,1393,0.5,0,1
306,15,443,914,0.5,0,1
307,15,443,1760,0.5,0,1
308,15,443,3028,0.5,0,1
309,15,443,3112,0.5,0,1
310,15,443,263,0.5,0,1
311,15,443,585,0.5,0,1
312,15,443,3882,0.5,0,1
313,15,443,2369,0.5,0,1
314,15,443,2267,0.5,0,1
315,15,443,884,0.5,0,1
316,15,443,1203,0.5,0,1
317,15,443,1356,0.5,0,1
318,15,443,3609,0.5,0,1
319,15,443,3975,0.5,0,1
320,16,1637,1637,0.5,1,1
321,16,1637,3159,0.5,0,1
322,16,1637,1247,0.5,0,1
323,16,1637,1809,0.5,0,1
324,16,1637,3442,0.5,0,1
325,16,1637,2055,0.5,0,1
326,16,1637,1893,0.5,0,1
327,16,1637,1572,0.5,0,1
328,16,1637,621,0.5,0,1
329,16,1637,2054,0.5,0,1
330,16,1637,793,0.5,0,1
331,16,1637,3596,0.5,0,1
332,16,1637,478,0.5,0,1
333,16,1637,2925,0.5,0,1
334,16,1637,3257,0.5,0,1
335,16,1637,2104,0.5,0,1
336,16,1637,608,0.5,0,1
337,16,1637,1706,0.5,0,1
338,16,1637,3200,0.5,0,1
339,16,1637,619,0.5,0,1
340,17,3840,3840,0.5,1,1
341,17,3840,878,0.5,0,1
342,17,3840,2582,0.5,0,1
343,17,3840,3172,0.5,0,1
344,17,3840,3099,0.5,0,1
345,17,3840,563,0.5,0,1
346,17,3840,3986,0.5,0,1
347,17,3840,3730,0.5,0,1
348,17,3840,428,0.5,0,1
349,17,3840,3369,0.5,0,1
350,17,3840,518,0.5,0,1
351,17,3840,165,0.5,0,1
352,17,3840,3544,0.5,0,1
353,17,3840,3276,0.5,0,1
354,17,3840,1262,0.5,0,1
355,17,3840,2748,0.5,0,1
356,17,3840,187,0.5,0,1
357,17,3840,2221,0.5,0,1
358,17,3840,2678,0.5,0,1
359,17,3840,3977,0.5,0,1
360,18,2720,2720,0.5,1,1
361,18,2720,3878,0.5,0,1
362,18,2720,1227,0.5,0,1
363,18,2720,3481,0.5,0,1
364,18,2720,1693,0.5,0,1
365,18,2720,3995,0.5,0,1
366,18,2720,488,0.5,0,1
367,18,2720,2215,0.5,0,1
368,18,2720,2866,0.5,0,1
369,18,2720,1411,0.5,0,1
370,18,2720,2876,0.5,0,1
371,18,2720,1442,0.5,0,1
372,18,2720,1254,0.5,0,1
373,18,2720,200,0.5,0,1
374,18,2720,2401,0.5,0,1
375,18,2720,2820,0.5,0,1
376,18,2720,1014,0.5,0,1
377,18,2720,3993,0.5,0,1
378,18,2720,2188,0.5,0,1
379,18,2720,1162,0.5,0,1
380,19,2776,2776,0.5,1,1
381,19,2776,1538,0.5,0,1
382,19,2776,1697,0.5,0,1
383,19,2776,1230,0.5,0,1
384,19,2776,3530,0.5,0,1
385,19,2776,748,0.5,0,1
386,19,2776,1747,0.5,0,1
387,19,2776,2813,0.5,0,1
388,19,2776,701,0.5,0,1
389,19,2776,3586,0.5,0,1
390,19,2776,2182,0.5,0,1
391,19,2776,3950,0.5,0,1
392,19,2776,1077,0.5,0,1
393,19,2776,2191,0.5,0,1
394,19,2776,1792,0.5,0,1
395,19,2776,1685,0.5,0,1
396,19,2776,731,0.5,0,1
397,19,2776,2049,0.5,0,1
398,19,2776,2540,0.5,0,1
399,19,2776,658,0.5,0,1
400,20,145,145,0.5,1,1
401,20,145,3121,0.5,0,1
402,20,145,350,0.5,0,1
403,20,145,839,0.5,0,1
404,20,145,1824,0.5,0,1
405,20,145,1613,0.5,0,1
406,20,145,1219,0.5,0,1
407,20,145,534,0.5,0,1
408,20,145,3512,0.5,0,1
409,20,145,2955,0.5,0,1
410,20,145,1795,0.5,0,1
411,20,145,3261,0.5,0,1
412,20,145,3809,0.5,0,1
413,20,145,3025,0.5,0,1
414,20,145,3715,0.5,0,1
415,20,145,37,0.5,0,1
416,20,145,470,0.5,0,1
417,20,145,734,0.5,0,1
418,20,145,859,0.5,0,1
419,20,145,183,0.5,0,1
420,21,999,999,0.5,1,1
421,21,999,2182,0.5,0,1
422,21,999,2953,0.5,0,1
423,21,999,1959,0.5,0,1
424,21,999,2225,0.5,0,1
425,21,999,3023,0.5,0,1
426,21,999,2287,0.5,0,1
427,21,999,1572,0.5,0,1
428,21,999,499,0.5,0,1
429,21,999,424,0.5,0,1
430,21,999,3541,0.5,0,1
431,21,999,167,0.5,0,1
432,21,999,4099,0.5,0,1
433,21,999,960,0.5,0,1
434,21,999,3994,0.5,0,1
435,21,999,3778,0.5,0,1
436,21,999,3260,0.5,0,1
437,21,999,2628,0.5,0,1
438,21,999,890,0.5,0,1
439,21,999,1556,0.5,0,1
440,22,1975,1975,0.5,1,1
441,22,1975,659,0.5,0,1
442,22,1975,393,0.5,0,1
443,22,1975,7,0.5,0,1
444,22,1975,1333,0.5,0,1
445,22,1975,2701,0.5,0,1
446,22,1975,581,0.5,0,1
447,22,1975,621,0.5,0,1
448,22,1975,3289,0.5,0,1
449,22,1975,847,0.5,0,1
450,22,1975,1297,0.5,0,1
451,22,1975,2860,0.5,0,1
452,22,1975,1942,0.5,0,1
453,22,1975,626,0.5,0,1
454,22,1975,2819,0.5,0,1
455,22,1975,2792,0.5,0,1
456,22,1975,1247,0.5,0,1
457,22,1975,122,0.5,0,1
458,22,1975,347,0.5,0,1
459,22,1975,1102,0.5,0,1
460,23,30,30,0.5,1,1
461,23,30,240,0.5,0,1
462,23,30,2208,0.5,0,1
463,23,30,1919,0.5,0,1
464,23,30,3353,0.5,0,1
465,23,30,291,0.5,0,1
466,23,30,1534,0.5,0,1
467,23,30,1967,0.5,0,1
468,23,30,3048,0.5,0,1
469,23,30,1922,0.5,0,1
470,23,30,2031,0.5,0,1
471,23,30,621,0.5,0,1
472,23,30,1054,0.5,0,1
473,23,30,3340,0.5,0,1
474,23,30,2400,0.5,0,1
475,23,30,1193,0.5,0,1
476,23,30,3524,0.5,0,1
477,23,30,2039,0.5,0,1
478,23,30,2369,0.5,0,1
479,23,30,613,0.5,0,1
480,24,144,144,0.5,1,1
481,24,144,1790,0.5,0,1
482,24,144,2837,0.5,0,1
483,24,144,3019,0.5,0,1
484,24,144,2441,0.5,0,1
485,24,144,987,0.5,0,1
486,24,144,3187,0.5,0,1
487,24,144,2831,0.5,0,1
488,24,144,2492,0.5,0,1
489,24,144,3933,0.5,0,1
490,24,144,1530,0.5,0,1
491,24,144,2022,0.5,0,1
492,24,144,4173,0.5,0,1
493,24,144,4063,0.5,0,1
494,24,144,2784,0.5,0,1
495,24,144,4150,0.5,0,1
496,24,144,3380,0.5,0,1
497,24,144,3671,0.5,0,1
498,24,144,3323,0.5,0,1
499,24,144,1744,0.5,0,1
500,25,3119,3119,0.5,1,1
501,25,3119,3852,0.5,0,1
502,25,3119,594,0.5,0,1
503,25,3119,2810,0.5,0,1
504,25,3119,2357,0.5,0,1
505,25,3119,3619,0.5,0,1
506,25,3119,2599,0.5,0,1
507,25,3119,3967,0.5,0,1
508,25,3119,1460,0.5,0,1
509,25,3119,1449,0.5,0,1
510,25,3119,3412,0.5,0,1
511,25,3119,1483,0.5,0,1
512,25,3119,1656,0.5,0,1
513,25,3119,2965,0.5,0,1
514,25,3119,1429,0.5,0,1
515,25,3119,2980,0.5,0,1
516,25,3119,3300,0.5,0,1
517,25,3119,968,0.5,0,1
518,25,3119,4048,0.5,0,1
519,25,3119,896,0.5,0,1
520,26,3975,3975,0.5,1,1
521,26,3975,3566,0.5,0,1
522,26,3975,1220,0.5,0,1
523,26,3975,353,0.5,0,1
524,26,3975,1914,0.5,0,1
525,26,3975,697,0.5,0,1
526,26,3975,4039,0.5,0,1
527,26,3975,716,0.5,0,1
528,26,3975,2079,0.5,0,1
529,26,3975,4014,0.5,0,1
530,26,3975,899,0.5,0,1
531,26,3975,2299,0.5,0,1
532,26,3975,1366,0.5,0,1
533,26,3975,799,0.5,0,1
534,26,3975,2966,0.5,0,1
535,26,3975,1340,0.5,0,1
536,26,3975,2122,0.5,0,1
537,26,3975,143,0.5,0,1
538,26,3975,2708,0.5,0,1
539,26,3975,3170,0.5,0,1
540,27,2340,2340,0.5,1,1
541,27,2340,3076,0.5,0,1
542,27,2340,2804,0.5,0,1
543,27,2340,3975,0.5,0,1
544,27,2340,816,0.5,0,1
545,27,2340,2843,0.5,0,1
546,27,2340,3735,0.5,0,1
547,27,2340,3513,0.5,0,1
548,27,2340,648,0.5,0,1
549,27,2340,2643,0.5,0,1
550,27,2340,3501,0.5,0,1
551,27,2340,3830,0.5,0,1
552,27,2340,938,0.5,0,1
553,27,2340,1031,0.5,0,1
554,27,2340,3853,0.5,0,1
555,27,2340,3011,0.5,0,1
556,27,2340,2618,0.5,0,1
557,27,2340,3638,0.5,0,1
558,27,2340,678,0.5,0,1
559,27,2340,872,0.5,0,1
560,28,1919,1919,0.5,1,1
561,28,1919,3065,0.5,0,1
562,28,1919,2639,0.5,0,1
563,28,1919,362,0.5,0,1
564,28,1919,4163,0.5,0,1
565,28,1919,1595,0.5,0,1
566,28,1919,1275,0.5,0,1
567,28,1919,943,0.5,0,1
568,28,1919,2573,0.5,0,1
569,28,1919,2373,0.5,0,1
570,28,1919,3217,0.5,0,1
571,28,1919,3650,0.5,0,1
572,28,1919,1098,0.5,0,1
573,28,1919,208,0.5,0,1
574,28,1919,3121,0.5,0,1
575,28,1919,1783,0.5,0,1
576,28,1919,529,0.5,0,1
577,28,1919,510,0.5,0,1
578,28,1919,507,0.5,0,1
579,28,1919,47,0.5,0,1
580,29,2412,2412,0.5,1,1
581,29,2412,2521,0.5,0,1
582,29,2412,341,0.5,0,1
583,29,2412,3936,0.5,0,1
584,29,2412,3209,0.5,0,1
585,29,2412,3488,0.5,0,1
586,29,2412,1909,0.5,0,1
587,29,2412,3484,0.5,0,1
588,29,2412,794,0.5,0,1
589,29,2412,4100,0.5,0,1
590,29,2412,2908,0.5,0,1
591,29,2412,480,0.5,0,1
592,29,2412,4120,0.5,0,1
593,29,2412,760,0.5,0,1
594,29,2412,141,0.5,0,1
595,29,2412,3157,0.5,0,1
596,29,2412,199,0.5,0,1
597,29,2412,3568,0.5,0,1
598,29,2412,3809,0.5,0,1
599,29,2412,2502,0.5,0,1
600,30,2100,2100,0.5,1,1
601,30,2100,941,0.5,0,1
602,30,2100,2408,0.5,0,1
603,30,2100,386,0.5,0,1
604,30,2100,1677,0.5,0,1
605,30,2100,2268,0.5,0,1
606,30,2100,2346,0.5,0,1
607,30,2100,3455,0.5,0,1
608,30,2100,1610,0.5,0,1
609,30,2100,2896,0.5,0,1
610,30,2100,1597,0.5,0,1
611,30,2100,212,0.5,0,1
612,30,2100,1744,0.5,0,1
613,30,2100,3385,0.5,0,1
614,30,2100,3696,0.5,0,1
615,30,2100,3352,0.5,0,1
616,30,2100,837,0.5,0,1
617,30,2100,3553,0.5,0,1
618,30,2100,3124,0.5,0,1
619,30,2100,3244,0.5,0,1
620,31,3571,3571,0.5,1,1
621,31,3571,545,0.5,0,1
622,31,3571,2928,0.5,0,1
623,31,3571,1669,0.5,0,1
624,31,3571,3584,0.5,0,1
625,31,3571,4099,0.5,0,1
626,31,3571,3366,0.5,0,1
627,31,3571,3712,0.5,0,1
628,31,3571,2793,0.5,0,1
629,31,3571,331,0.5,0,1
630,31,3571,214,0.5,0,1
631,31,3571,957,0.5,0,1
632,31,3571,3564,0.5,0,1
633,31,3571,2510,0.5,0,1
634,31,3571,1262,0.5,0,1
635,31,3571,3049,0.5,0,1
636,31,3571,2933,0.5,0,1
637,31,3571,3167,0.5,0,1
638,31,3571,1069,0.5,0,1
639,31,3571,2417,0.5,0,1
640,32,933,933,0.5,1,1
641,32,933,4106,0.5,0,1
642,32,933,175,0.5,0,1
643,32,933,2767,0.5,0,1
644,32,933,3651,0.5,0,1
645,32,933,3217,0.5,0,1
646,32,933,1765,0.5,0,1
647,32,933,1850,0.5,0,1
648,32,933,570,0.5,0,1
649,32,933,3372,0.5,0,1
650,32,933,462,0.5,0,1
651,32,933,3972,0.5,0,1
652,32,933,981,0.5,0,1
653,32,933,4095,0.5,0,1
654,32,933,3092,0.5,0,1
655,32,933,2713,0.5,0,1
656,32,933,548,0.5,0,1
657,32,933,912,0.5,0,1
658,32,933,2352,0.5,0,1
659,32,933,2925,0.5,0,1
660,33,3475,3475,0.5,1,1
661,33,3475,2660,0.5,0,1
662,33,3475,1922,0.5,0,1
663,33,3475,403,0.5,0,1
664,33,3475,1850,0.5,0,1
665,33,3475,2091,0.5,0,1
666,33,3475,4154,0.5,0,1
667,33,3475,1172,0.5,0,1
668,33,3475,56,0.5,0,1
669,33,3475,3945,0.5,0,1
670,33,3475,3356,0.5,0,1
671,33,3475,367,0.5,0,1
672,33,3475,393,0.5,0,1
673,33,3475,1599,0.5,0,1
674,33,3475,1006,0.5,0,1
675,33,3475,4102,0.5,0,1
676,33,3475,2222,0.5,0,1
677,33,3475,3891,0.5,0,1
678,33,3475,3057,0.5,0,1
679,33,3475,2711,0.5,0,1
680,34,888,888,0.5,1,1
681,34,888,2133,0.5,0,1
682,34,888,3450,0.5,0,1
683,34,888,1195,0.5,0,1
684,34,888,3679,0.5,0,1
685,34,888,2364,0.5,0,1
686,34,888,1446,0.5,0,1
687,34,888,364,0.5,0,1
688,34,888,244,0.5,0,1
689,34,888,1147,0.5,0,1
690,34,888,2662,0.5,0,1
691,34,888,2688,0.5,0,1
692,34,888,891,0.5,0,1
693,34,888,1913,0.5,0,1
694,34,888,190,0.5,0,1
695,34,888,2747,0.5,0,1
696,34,888,2640,0.5,0,1
697,34,888,424,0.5,0,1
698,34,888,2590,0.5,0,1
699,34,888,3015,0.5,0,1
700,35,2916,2916,0.5,1,1
701,35,2916,2225,0.5,0,1
702,35,2916,4023,0.5,0,1
703,35,2916,576,0.5,0,1
704,35,2916,2275,0.5,0,1
705,35,2916,134,0.5,0,1
706,35,2916,3684,0.5,0,1
707,35,2916,3499,0.5,0,1
708,35,2916,1360,0.5,0,1
709,35,2916,2061,0.5,0,1
710,35,2916,2233,0.5,0,1
711,35,2916,3812,0.5,0,1
712,35,2916,82,0.5,0,1
713,35,2916,693,0.5,0,1
714,35,2916,1123,0.5,0,1
715,35,2916,135,0.5,0,1
716,35,2916,2388,0.5,0,1
717,35,2916,2222,0.5,0,1
718,35,2916,47,0.5,0,1
719,35,2916,3025,0.5,0,1
720,36,3855,3855,0.5,1,1
721,36,3855,2876,0.5,0,1
722,36,3855,3537,0.5,0,1
723,36,3855,1002,0.5,0,1
724,36,3855,2131,0.5,0,1
725,36,3855,1916,0.5,0,1
726,36,3855,2192,0.5,0,1
727,36,3855,341,0.5,0,1
728,36,3855,3921,0.5,0,1
729,36,3855,585,0.5,0,1
730,36,3855,669,0.5,0,1
731,36,3855,2189,0.5,0,1
732,36,3855,2329,0.5,0,1
733,36,3855,297,0.5,0,1
734,36,3855,3388,0.5,0,1
735,36,3855,663,0.5,0,1
736,36,3855,1918,0.5,0,1
737,36,3855,1266,0.5,0,1
738,36,3855,316,0.5,0,1
739,36,3855,4002,0.5,0,1
740,37,1051,1051,0.5,1,1
741,37,1051,621,0.5,0,1
742,37,1051,3023,0.5,0,1
743,37,1051,2449,0.5,0,1
744,37,1051,99,0.5,0,1
745,37,1051,2779,0.5,0,1
746,37,1051,1092,0.5,0,1
747,37,1051,208,0.5,0,1
748,37,1051,1073,0.5,0,1
749,37,1051,3526,0.5,0,1
750,37,1051,546,0.5,0,1
751,37,1051,2902,0.5,0,1
752,37,1051,3279,0.5,0,1
753,37,1051,2304,0.5,0,1
754,37,1051,259,0.5,0,1
755,37,1051,1216,0.5,0,1
756,37,1051,1930,0.5,0,1
757,37,1051,3412,0.5,0,1
758,37,1051,3807,0.5,0,1
759,37,1051,1429,0.5,0,1
760,38,295,295,0.5,1,1
761,38,295,844,0.5,0,1
762,38,295,1079,0.5,0,1
763,38,295,798,0.5,0,1
764,38,295,2248,0.5,0,1
765,38,295,1485,0.5,0,1
766,38,295,1891,0.5,0,1
767,38,295,615,0.5,0,1
768,38,295,3407,0.5,0,1
769,38,295,3137,0.5,0,1
770,38,295,4128,0.5,0,1
771,38,295,2636,0.5,0,1
772,38,295,3846,0.5,0,1
773,38,295,1644,0.5,0,1
774,38,295,461,0.5,0,1
775,38,295,1736,0.5,0,1
776,38,295,123,0.5,0,1
777,38,295,3758,0.5,0,1
778,38,295,1032,0.5,0,1
779,38,295,1561,0.5,0,1
780,39,3702,3702,0.5,1,1
781,39,3702,234,0.5,0,1
782,39,3702,2374,0.5,0,1
783,39,3702,3032,0.5,0,1
784,39,3702,3212,0.5,0,1
785,39,3702,2803,0.5,0,1
786,39,3702,962,0.5,0,1
787,39,3702,3597,0.5,0,1
788,39,3702,2135,0.5,0,1
789,39,3702,517,0.5,0,1
790,39,3702,2362,0.5,0,1
791,39,3702,1807,0.5,0,1
792,39,3702,3306,0.5,0,1
793,39,3702,2665,0.5,0,1
794,39,3702,507,0.5,0,1
795,39,3702,2174,0.5,0,1
796,39,3702,768,0.5,0,1
797,39,3702,2750,0.5,0,1
