candidate_id,query_row,movie_local,director_local,score,label,rank_of_positive
44,2,2613,1088,0.511222779750824,0,3
45,2,2613,298,0.5575107336044312,0,3
46,2,2613,1423,0.46359825134277344,0,3
47,2,2613,1381,0.5299456119537354,0,3
48,2,2613,930,0.3929186761379242,0,3
49,2,2613,754,0.6658983826637268,0,3
50,2,2613,775,0.574256181716919,0,3
51,2,2613,15,0.6100267171859741,0,3
52,2,2613,202,0.4033094644546509,0,3
53,2,2613,1154,0.5756773352622986,0,3
54,2,2613,420,0.6045382618904114,0,3
55,2,2613,1815,0.5704922080039978,0,3
56,2,2613,1968,0.6128490567207336,0,3
57,2,2613,1148,0.5538043975830078,0,3
58,2,2613,783,0.5919844508171082,0,3
59,2,2613,627,0.5898209810256958,0,3
60,3,2715,655,0.3903638422489166,1,19
61,3,2715,2007,0.5523737072944641,0,19
62,3,2715,1896,0.6012012362480164,0,19
63,3,2715,1610,0.3504202365875244,0,19
64,3,2715,327,0.5698081254959106,0,19
65,3,2715,1959,0.5771533250808716,0,19
66,3,2715,1218,0.4541183114051819,0,19
67,3,2715,1627,0.599432110786438,0,19
68,3,2715,580,0.6151755452156067,0,19
69,3,2715,1990,0.623236894607544,0,19
70,3,2715,524,0.5533665418624878,0,19
71,3,2715,1661,0.5947181582450867,0,19
72,3,2715,123,0.41446453332901,0,19
73,3,2715,453,0.578563392162323,0,19
74,3,2715,93,0.5540512204170227,0,19
75,3,2715,1264,0.5891516804695129,0,19
76,3,2715,303,0.5545055270195007,0,19
77,3,2715,613,0.48864251375198364,0,19
78,3,2715,677,0.5574659705162048,0,19
79,3,2715,105,0.6025397777557373,0,19
80,4,2019,1356,0.588455319404602,1,4
81,4,2019,821,0.5525379776954651,0,4
82,4,2019,1678,0.5756173133850098,0,4
83,4,2019,456,0.5538375973701477,0,4
84,4,2019,1193,0.5490018129348755,0,4
85,4,2019,407,0.37585967779159546,0,4
86,4,2019,830,0.5864371657371521,0,4
87,4,2019,1168,0.4042354226112366,0,4
88,4,2019,1073,0.5593286752700806,0,4
89,4,2019,1975,0.6252198815345764,0,4
90,4,2019,471,0.5635828375816345,0,4
91,4,2019,791,0.5664151906967163,0,4
92,4,2019,1646,0.5685676336288452,0,4
93,4,2019,1911,0.6108720898628235,0,4
94,4,2019,1047,0.5572348833084106,0,4
95,4,2019,1051,0.5602142810821533,0,4
96,4,2019,927,0.5692569017410278,0,4
97,4,2019,1131,0.6007002592086792,0,4
98,4,2019,2049,0.5632275938987732,0,4
99,4,2019,11,0.5621523261070251,0,4
100,5,141,1664,0.33460405468940735,1,20
101,5,141,641,0.6060830950737,0,20
102,5,141,698,0.6474102139472961,0,20
103,5,141,246,0.5972754955291748,0,20
104,5,141,701,0.5918691158294678,0,20
105,5,141,402,0.6689813733100891,0,20
106,5,141,974,0.6664021015167236,0,20
107,5,141,1946,0.5207730531692505,0,20
108,5,141,213,0.4942941665649414,0,20
109,5,141,690,0.5062305927276611,0,20
110,5,141,1030,0.5777402520179749,0,20
111,5,141,680,0.4325532913208008,0,20
112,5,141,1580,0.561316192150116,0,20
113,5,141,951,0.5996705293655396,0,20
114,5,141,308,0.3993320167064667,0,20
115,5,141,212,0.4262758791446686,0,20
116,5,141,1954,0.6170938014984131,0,20
117,5,141,419,0.5839965343475342,0,20
118,5,141,1988,0.5805708765983582,0,20
119,5,141,955,0.616716742515564,0,20
120,6,1550,1822,0.5109673738479614,1,5
121,6,1550,1124,0.6392315626144409,0,5
122,6,1550,1644,0.5583480000495911,0,5
123,6,1550,1474,0.5406462550163269,0,5
124,6,1550,685,0.42196395993232727,0,5
125,6,1550,754,0.3884921967983246,0,5
126,6,1550,810,0.46217080950737,0,5
127,6,1550,787,0.46070632338523865,0,5
128,6,1550,1646,0.4343506991863251,0,5
129,6,1550,490,0.4961516857147217,0,5
130,6,1550,273,0.4106675088405609,0,5
131,6,1550,1796,0.5274625420570374,0,5
132,6,1550,240,0.4509712755680084,0,5
133,6,1550,1380,0.4604162275791168,0,5
134,6,1550,88,0.5055104494094849,0,5
135,6,1550,522,0.4124729037284851,0,5
136,6,1550,2036,0.3758365213871002,0,5
137,6,1550,207,0.48947861790657043,0,5
138,6,1550,441,0.4253610372543335,0,5
139,6,1550,1431,0.42207711935043335,0,5
140,7,621,1237,0.5780282616615295,1,15
141,7,621,1227,0.6678224802017212,0,15
142,7,621,1942,0.3757937550544739,0,15
143,7,621,1130,0.65434730052948,0,15
144,7,621,83,0.6119317412376404,0,15
145,7,621,44,0.5420548915863037,0,15
146,7,621,183,0.5751875042915344,0,15
147,7,621,799,0.5685757994651794,0,15
148,7,621,575,0.5847963094711304,0,15
149,7,621,1560,0.5962769389152527,0,15
150,7,621,704,0.6795511841773987,0,15
151,7,621,2043,0.6024981141090393,0,15
152,7,621,1768,0.582430362701416,0,15
153,7,621,564,0.6180210709571838,0,15
154,7,621,1625,0.600723922252655,0,15
155,7,621,107,0.6175134778022766,0,15
156,7,621,1311,0.5862619876861572,0,15
157,7,621,1515,0.4139472246170044,0,15
158,7,621,1271,0.6510193347930908,0,15
159,7,621,1573,0.5797263383865356,0,15
160,8,1076,1099,0.7697997093200684,1,8
161,8,1076,1438,0.7120582461357117,0,8
162,8,1076,847,0.5262426137924194,0,8
163,8,1076,606,0.775942862033844,0,8
164,8,1076,764,0.742673933506012,0,8
165,8,1076,1542,0.7844155430793762,0,8
166,8,1076,509,0.7302661538124084,0,8
167,8,1076,615,0.7134847640991211,0,8
168,8,1076,1825,0.49397730827331543,0,8
169,8,1076,1878,0.523038923740387,0,8
170,8,1076,1934,0.7742413878440857,0,8
171,8,1076,1898,0.7841839790344238,0,8
172,8,1076,292,0.6978313326835632,0,8
173,8,1076,1538,0.7710999846458435,0,8
174,8,1076,1865,0.6994720101356506,0,8
175,8,1076,1569,0.701038658618927,0,8
176,8,1076,721,0.7717236280441284,0,8
177,8,1076,47,0.8057650327682495,0,8
178,8,1076,598,0.4076026678085327,0,8
179,8,1076,1185,0.7099663019180298,0,8
180,9,2045,472,0.5227450132369995,1,19
181,9,2045,1027,0.6995094418525696,0,19
182,9,2045,1229,0.785478413105011,0,19
183,9,2045,1205,0.47547999024391174,0,19
184,9,2045,676,0.6686201095581055,0,19
185,9,2045,1265,0.6895754337310791,0,19
186,9,2045,247,0.6647928953170776,0,19
187,9,2045,984,0.7169539928436279,0,19
188,9,2045,721,0.7509356141090393,0,19
189,9,2045,959,0.5472638010978699,0,19
190,9,2045,1246,0.6822924017906189,0,19
191,9,2045,582,0.7795582413673401,0,19
192,9,2045,946,0.7461398839950562,0,19
193,9,2045,898,0.672218918800354,0,19
194,9,2045,296,0.6617314219474792,0,19
195,9,2045,15,0.7426919341087341,0,19
196,9,2045,353,0.7862532138824463,0,19
197,9,2045,879,0.7872330546379089,0,19
198,9,2045,812,0.7614501118659973,0,19
199,9,2045,736,0.6868506669998169,0,19
200,10,2494,1921,0.5128836035728455,1,5
201,10,2494,912,0.49187907576560974,0,5
202,10,2494,1583,0.5012918710708618,0,5
203,10,2494,2039,0.4965812563896179,0,5
204,10,2494,1122,0.4302558898925781,0,5
205,10,2494,441,0.4985426366329193,0,5
206,10,2494,1941,0.5349690318107605,0,5
207,10,2494,638,0.4778188467025757,0,5
208,10,2494,738,0.49624860286712646,0,5
209,10,2494,1180,0.5123295187950134,0,5
210,10,2494,59,0.49361976981163025,0,5
211,10,2494,2004,0.512968897819519,0,5
212,10,2494,1344,0.5148029923439026,0,5
213,10,2494,1393,0.49880433082580566,0,5
214,10,2494,1569,0.49526309967041016,0,5
215,10,2494,314,0.49273601174354553,0,5
216,10,2494,1890,0.5027014017105103,0,5
217,10,2494,83,0.5188939571380615,0,5
218,10,2494,106,0.441417396068573,0,5
219,10,2494,753,0.4976959228515625,0,5
220,11,1056,850,0.3906748592853546,1,20
221,11,1056,257,0.6016988158226013,0,20
222,11,1056,2032,0.7021070718765259,0,20
223,11,1056,402,0.7012553215026855,0,20
224,11,1056,1904,0.4833550751209259,0,20
225,11,1056,1989,0.6303979158401489,0,20
226,11,1056,542,0.6043407917022705,0,20
227,11,1056,1540,0.6223659515380859,0,20
228,11,1056,1926,0.690661609172821,0,20
229,11,1056,361,0.596312940120697,0,20
230,11,1056,1243,0.6206459403038025,0,20
231,11,1056,1568,0.6200041770935059,0,20
232,11,1056,883,0.4697157144546509,0,20
233,11,1056,1972,0.4225325584411621,0,20
234,11,1056,149,0.5261312127113342,0,20
235,11,1056,495,0.697699248790741,0,20
236,11,1056,1483,0.661563515663147,0,20
237,11,1056,1023,0.45535552501678467,0,20
238,11,1056,1912,0.6400102972984314,0,20
239,11,1056,228,0.6781080365180969,0,20
240,12,2615,1027,0.5882130265235901,1,7
241,12,2615,2013,0.6574868559837341,0,7
242,12,2615,789,0.4172045588493347,0,7
243,12,2615,943,0.5344002842903137,0,7
244,12,2615,1254,0.6154360771179199,0,7
245,12,2615,609,0.5811529159545898,0,7
246,12,2615,723,0.5711981654167175,0,7
247,12,2615,1229,0.6208544373512268,0,7
248,12,2615,252,0.5684054493904114,0,7
249,12,2615,1999,0.5833405256271362,0,7
250,12,2615,667,0.5349765419960022,0,7
251,12,2615,392,0.574687659740448,0,7
252,12,2615,351,0.5773351192474365,0,7
253,12,2615,168,0.6015702486038208,0,7
254,12,2615,1198,0.39215952157974243,0,7
255,12,2615,1403,0.6268740296363831,0,7
256,12,2615,1124,0.4768347144126892,0,7
257,12,2615,1085,0.5735226273536682,0,7
258,12,2615,967,0.6167340874671936,0,7
259,12,2615,1971,0.47429516911506653,0,7
260,13,3297,906,0.7135488986968994,1,12
261,13,3297,1885,0.7213131189346313,0,12
262,13,3297,1077,0.6067536473274231,0,12
263,13,3297,1789,0.6450796127319336,0,12
264,13,3297,1293,0.6708784699440002,0,12
265,13,3297,1596,0.8014209270477295,0,12
266,13,3297,830,0.7735303640365601,0,12
267,13,3297,572,0.3633171617984772,0,12
268,13,3297,1222,0.7269540429115295,0,12
269,13,3297,1923,0.7450113892555237,0,12
270,13,3297,163,0.7678826451301575,0,12
271,13,3297,1235,0.7860628366470337,0,12
272,13,3297,674,0.7813567519187927,0,12
273,13,3297,485,0.7242372035980225,0,12
274,13,3297,364,0.49286317825317383,0,12
275,13,3297,1386,0.7635812163352966,0,12
276,13,3297,1003,0.7031993865966797,0,12
277,13,3297,330,0.3855084478855133,0,12
278,13,3297,1624,0.6634320020675659,0,12
279,13,3297,1886,0.7251822352409363,0,12
280,14,369,1559,0.4382725656032562,1,19
281,14,369,1635,0.5833221077919006,0,19
282,14,369,558,0.6001003384590149,0,19
283,14,369,2046,0.6587519645690918,0,19
284,14,369,283,0.593315839767456,0,19
285,14,369,98,0.6536180377006531,0,19
286,14,369,159,0.4688791334629059,0,19
287,14,369,614,0.6009915471076965,0,19
288,14,369,1446,0.6903310418128967,0,19
289,14,369,1647,0.579949140548706,0,19
290,14,369,224,0.3806432783603668,0,19
291,14,369,669,0.5929955840110779,0,19
292,14,369,1975,0.7412441372871399,0,19
293,14,369,1213,0.617403507232666,0,19
294,14,369,961,0.5595019459724426,0,19
295,14,369,1941,0.5646745562553406,0,19
296,14,369,239,0.5888445973396301,0,19
297,14,369,1135,0.628118097782135,0,19
298,14,369,639,0.5411162972450256,0,19
299,14,369,1895,0.6548442840576172,0,19
300,15,443,1709,0.5432518124580383,1,12
301,15,443,1730,0.4596739411354065,0,12
302,15,443,1824,0.5373164415359497,0,12
303,15,443,1323,0.5048271417617798,0,12
304,15,443,1217,0.5472391843795776,0,12
305,15,443,87,0.5391164422035217,0,12
306,15,443,1409,0.5415974259376526,0,12
307,15,443,802,0.5643378496170044,0,12
308,15,443,1208,0.5324473977088928,0,12
309,15,443,100,0.5615996718406677,0,12
310,15,443,162,0.5449500679969788,0,12
311,15,443,1117,0.5599066615104675,0,12
312,15,443,902,0.5282576680183411,0,12
313,15,443,1465,0.5514171123504639,0,12
314,15,443,1725,0.5141240358352661,0,12
315,15,443,1089,0.557754397392273,0,12
316,15,443,1511,0.5480248332023621,0,12
317,15,443,1801,0.5618022680282593,0,12
318,15,443,1181,0.5592792630195618,0,12
319,15,443,759,0.555847704410553,0,12
320,16,1637,1694,0.37670260667800903,1,18
321,16,1637,1686,0.47284090518951416,0,18
322,16,1637,2056,0.6600865125656128,0,18
323,16,1637,1777,0.36352747678756714,0,18
324,16,1637,1054,0.740190327167511,0,18
325,16,1637,1023,0.44055435061454773,0,18
326,16,1637,320,0.7704557180404663,0,18
327,16,1637,649,0.6407259106636047,0,18
328,16,1637,391,0.6682099103927612,0,18
329,16,1637,542,0.6352927684783936,0,18
330,16,1637,578,0.7398155927658081,0,18
331,16,1637,396,0.7372843623161316,0,18
332,16,1637,958,0.4619286060333252,0,18
333,16,1637,769,0.7623780965805054,0,18
334,16,1637,1689,0.3308624029159546,0,18
335,16,1637,1601,0.7213054299354553,0,18
336,16,1637,1544,0.6123178601264954,0,18
337,16,1637,193,0.3838292360305786,0,18
338,16,1637,915,0.7579758167266846,0,18
339,16,1637,465,0.6949294209480286,0,18
340,17,3840,864,0.5092331171035767,1,7
341,17,3840,1244,0.48910826444625854,0,7
342,17,3840,1644,0.5341876745223999,0,7
343,17,3840,394,0.5108781456947327,0,7
344,17,3840,1901,0.4952109456062317,0,7
345,17,3840,1809,0.5008975863456726,0,7
346,17,3840,2037,0.5227153301239014,0,7
347,17,3840,1337,0.502836287021637,0,7
348,17,3840,653,0.49132248759269714,0,7
349,17,3840,1542,0.4879193603992462,0,7
350,17,3840,515,0.49635225534439087,0,7
351,17,3840,2013,0.48556071519851685,0,7
352,17,3840,1226,0.48670437932014465,0,7
353,17,3840,196,0.5156893134117126,0,7
354,17,3840,241,0.5126449465751648,0,7
355,17,3840,144,0.5271269679069519,0,7
356,17,3840,200,0.5091468691825867,0,7
357,17,3840,952,0.49434012174606323,0,7
358,17,3840,665,0.5035240054130554,0,7
359,17,3840,1292,0.49268004298210144,0,7
360,18,2720,1124,0.6606563329696655,1,1
361,18,2720,753,0.4278494417667389,0,1
362,18,2720,535,0.4918374717235565,0,1
363,18,2720,1199,0.42202314734458923,0,1
364,18,2720,1178,0.4875342547893524,0,1
365,18,2720,489,0.44602102041244507,0,1
366,18,2720,1145,0.4322441816329956,0,1
367,18,2720,652,0.5442439317703247,0,1
368,18,2720,1940,0.4934771955013275,0,1
369,18,2720,1657,0.5375812649726868,0,1
370,18,2720,1159,0.47923290729522705,0,1
371,18,2720,627,0.44292277097702026,0,1
372,18,2720,726,0.45121487975120544,0,1
373,18,2720,1424,0.44432443380355835,0,1
374,18,2720,1307,0.4239691495895386,0,1
375,18,2720,1761,0.5147615075111389,0,1
376,18,2720,1053,0.46324971318244934,0,1
377,18,2720,38,0.4487488269805908,0,1
378,18,2720,2050,0.5076829791069031,0,1
379,18,2720,1712,0.4176143705844879,0,1
380,19,2776,1206,0.7099032998085022,1,11
381,19,2776,514,0.7751738429069519,0,11
382,19,2776,1366,0.8383896350860596,0,11
383,19,2776,468,0.6238341331481934,0,11
384,19,2776,1590,0.7992333769798279,0,11
385,19,2776,1394,0.7863163352012634,0,11
386,19,2776,1698,0.6424949169158936,0,11
387,19,2776,1853,0.41569775342941284,0,11
388,19,2776,1948,0.4948059320449829,0,11
389,19,2776,1201,0.7928246259689331,0,11
390,19,2776,87,0.7162547707557678,0,11
391,19,2776,25,0.7882182598114014,0,11
392,19,2776,722,0.5649656653404236,0,11
393,19,2776,836,0.4543386995792389,0,11
394,19,2776,1759,0.7829767465591431,0,11
395,19,2776,350,0.7146947383880615,0,11
396,19,2776,953,0.5028102993965149,0,11
397,19,2776,1440,0.653557300567627,0,11
398,19,2776,1995,0.290146142244339,0,11
399,19,2776,96,0.7779223918914795,0,11
400,20,145,1002,0.5020759105682373,1,7
401,20,145,1159,0.5171459913253784,0,7
402,20,145,1241,0.4758032262325287,0,7
403,20,145,168,0.4928438365459442,0,7
404,20,145,1775,0.4958619773387909,0,7
405,20,145,2000,0.5084636211395264,0,7
406,20,145,697,0.5207374691963196,0,7
407,20,145,593,0.49132028222084045,0,7
408,20,145,150,0.5215557217597961,0,7
409,20,145,1959,0.49586525559425354,0,7
410,20,145,2003,0.4768418073654175,0,7
411,20,145,182,0.40254732966423035,0,7
412,20,145,936,0.5570470094680786,0,7
413,20,145,1281,0.45877379179000854,0,7
414,20,145,61,0.5096270442008972,0,7
415,20,145,919,0.46011990308761597,0,7
416,20,145,81,0.473626047372818,0,7
417,20,145,1780,0.5005816221237183,0,7
418,20,145,178,0.4755052626132965,0,7
419,20,145,2019,0.4705568850040436,0,7
420,21,999,1060,0.5726020932197571,1,15
421,21,999,94,0.7608909606933594,0,15
422,21,999,1739,0.4514751136302948,0,15
423,21,999,1914,0.5046467781066895,0,15
424,21,999,1827,0.6548506021499634,0,15
425,21,999,704,0.8185915946960449,0,15
426,21,999,1149,0.7001959681510925,0,15
427,21,999,1983,0.7256551384925842,0,15
428,21,999,801,0.39680272340774536,0,15
429,21,999,1291,0.7894337773323059,0,15
430,21,999,686,0.7359575629234314,0,15
431,21,999,738,0.770805835723877,0,15
432,21,999,847,0.5490374565124512,0,15
433,21,999,1431,0.7515018582344055,0,15
434,21,999,224,0.3551661968231201,0,15
435,21,999,745,0.8566442131996155,0,15
436,21,999,1303,0.7935516238212585,0,15
437,21,999,1469,0.7583984136581421,0,15
438,21,999,815,0.7670698165893555,0,15
439,21,999,998,0.7455973029136658,0,15
440,22,1975,1374,0.3552876114845276,1,7
441,22,1975,1164,0.1587807834148407,0,7
442,22,1975,1340,0.324662446975708,0,7
443,22,1975,79,0.5523146986961365,0,7
444,22,1975,1256,0.29490897059440613,0,7
445,22,1975,1815,0.30400773882865906,0,7
446,22,1975,1397,0.4758092761039734,0,7
447,22,1975,908,0.47503629326820374,0,7
448,22,1975,1297,0.2663807272911072,0,7
449,22,1975,376,0.3486515283584595,0,7
450,22,1975,1357,0.3376651406288147,0,7
451,22,1975,1685,0.3350103795528412,0,7
452,22,1975,1841,0.32997143268585205,0,7
453,22,1975,1692,0.5362940430641174,0,7
454,22,1975,958,0.5391556024551392,0,7
455,22,1975,2053,0.2605724632740021,0,7
456,22,1975,714,0.3537924885749817,0,7
457,22,1975,1839,0.35466381907463074,0,7
458,22,1975,1838,0.5127087235450745,0,7
459,22,1975,1239,0.2395293116569519,0,7
460,23,30,1323,0.5706570744514465,1,1
461,23,30,19,0.5028550028800964,0,1
462,23,30,1457,0.5613195896148682,0,1
463,23,30,761,0.5334702730178833,0,1
464,23,30,1025,0.5443001389503479,0,1
465,23,30,72,0.5512298941612244,0,1
466,23,30,1838,0.5418125987052917,0,1
467,23,30,1937,0.5506525635719299,0,1
468,23,30,2030,0.47902461886405945,0,1
469,23,30,283,0.545772910118103,0,1
470,23,30,785,0.5559599995613098,0,1
471,23,30,325,0.43345504999160767,0,1
472,23,30,1392,0.5434191823005676,0,1
473,23,30,1346,0.5383779406547546,0,1
474,23,30,260,0.5183157324790955,0,1
475,23,30,1485,0.49801674485206604,0,1
476,23,30,1278,0.5669862627983093,0,1
477,23,30,2022,0.5380305051803589,0,1
478,23,30,202,0.45695146918296814,0,1
479,23,30,1632,0.3357005715370178,0,1
480,24,144,104,0.43191713094711304,1,19
481,24,144,1772,0.5919565558433533,0,19
482,24,144,1688,0.5783026814460754,0,19
483,24,144,161,0.5653972029685974,0,19
484,24,144,1312,0.39555665850639343,0,19
485,24,144,1483,0.5956438779830933,0,19
486,24,144,56,0.5561337471008301,0,19
487,24,144,920,0.6046128869056702,0,19
488,24,144,438,0.6336251497268677,0,19
489,24,144,1226,0.5763995051383972,0,19
490,24,144,1786,0.5916597247123718,0,19
491,24,144,1094,0.6023737192153931,0,19
492,24,144,2030,0.4740000367164612,0,19
493,24,144,614,0.5702053308486938,0,19
494,24,144,506,0.5739616751670837,0,19
495,24,144,1788,0.6070539951324463,0,19
496,24,144,1931,0.589823842048645,0,19
497,24,144,276,0.6108419299125671,0,19
498,24,144,1348,0.6355328559875488,0,19
499,24,144,911,0.5503652095794678,0,19
500,25,3119,325,0.42911282181739807,1,19
501,25,3119,2076,0.6558842062950134,0,19
502,25,3119,1731,0.6417537927627563,0,19
503,25,3119,1028,0.5686920881271362,0,19
504,25,3119,1669,0.48445987701416016,0,19
505,25,3119,263,0.6076939105987549,0,19
506,25,3119,1888,0.5476213097572327,0,19
507,25,3119,1989,0.6016824841499329,0,19
508,25,3119,484,0.577227771282196,0,19
509,25,3119,1449,0.5736255049705505,0,19
510,25,3119,1185,0.6093975901603699,0,19
511,25,3119,426,0.4271087050437927,0,19
512,25,3119,136,0.621541440486908,0,19
513,25,3119,1291,0.6486214399337769,0,19
514,25,3119,663,0.6577270030975342,0,19
515,25,3119,675,0.628189742565155,0,19
516,25,3119,1646,0.604804515838623,0,19
517,25,3119,464,0.652882993221283,0,19
518,25,3119,696,0.44223710894584656,0,19
519,25,3119,773,0.6015616059303284,0,19
520,26,3975,1145,0.6406019926071167,1,5
521,26,3975,395,0.5694606304168701,0,5
522,26,3975,1641,0.3412840664386749,0,5
523,26,3975,542,0.5918616056442261,0,5
524,26,3975,567,0.4826188087463379,0,5
525,26,3975,1308,0.6103423833847046,0,5
526,26,3975,787,0.6176677346229553,0,5
527,26,3975,688,0.5845751762390137,0,5
528,26,3975,540,0.4356567859649658,0,5
529,26,3975,519,0.5849849581718445,0,5
530,26,3975,250,0.6328265070915222,0,5
531,26,3975,1435,0.5681817531585693,0,5
532,26,3975,1729,0.6825459003448486,0,5
533,26,3975,105,0.6639662384986877,0,5
534,26,3975,428,0.5605091452598572,0,5
535,26,3975,974,0.6714262962341309,0,5
536,26,3975,955,0.617796003818512,0,5
537,26,3975,420,0.6412627100944519,0,5
538,26,3975,1515,0.41720137000083923,0,5
539,26,3975,1893,0.554828941822052,0,5
540,27,2340,1924,0.7142196893692017,1,9
541,27,2340,259,0.6490603089332581,0,9
542,27,2340,90,0.5126838088035583,0,9
543,27,2340,246,0.6760208606719971,0,9
544,27,2340,1413,0.6843518018722534,0,9
545,27,2340,1584,0.7746128439903259,0,9
546,27,2340,1276,0.7561377286911011,0,9
547,27,2340,715,0.7506610155105591,0,9
548,27,2340,651,0.8252279758453369,0,9
549,27,2340,1951,0.5111604928970337,0,9
550,27,2340,641,0.6873979568481445,0,9
551,27,2340,490,0.6434075236320496,0,9
552,27,2340,1301,0.7869442105293274,0,9
553,27,2340,29,0.6711705923080444,0,9
554,27,2340,558,0.687212347984314,0,9
555,27,2340,1811,0.7281592488288879,0,9
556,27,2340,2031,0.7576819658279419,0,9
557,27,2340,2007,0.6852070093154907,0,9
558,27,2340,233,0.5635684132575989,0,9
559,27,2340,1721,0.8142514228820801,0,9
560,28,1919,347,0.5566215515136719,1,13
561,28,1919,666,0.5693963766098022,0,13
562,28,1919,1542,0.6017584800720215,0,13
563,28,1919,1660,0.5852774977684021,0,13
564,28,1919,1830,0.5889290571212769,0,13
565,28,1919,1688,0.5749231576919556,0,13
566,28,1919,1935,0.6287736296653748,0,13
567,28,1919,1982,0.6088143587112427,0,13
568,28,1919,1769,0.5706610679626465,0,13
569,28,1919,1112,0.5395044088363647,0,13
570,28,1919,1898,0.6088445782661438,0,13
571,28,1919,2075,0.5543891787528992,0,13
572,28,1919,367,0.5839127898216248,0,13
573,28,1919,1980,0.5035825371742249,0,13
574,28,1919,914,0.4218500554561615,0,13
575,28,1919,572,0.42225512862205505,0,13
576,28,1919,1009,0.6454929113388062,0,13
577,28,1919,323,0.5810553431510925,0,13
578,28,1919,1456,0.4108045995235443,0,13
579,28,1919,33,0.5426334738731384,0,13
580,29,2412,1436,0.5629870891571045,1,9
581,29,2412,231,0.39298808574676514,0,9
582,29,2412,1126,0.5897929668426514,0,9
583,29,2412,1885,0.5731143951416016,0,9
584,29,2412,84,0.5536399483680725,0,9
585,29,2412,1767,0.5534401535987854,0,9
586,29,2412,1141,0.5651772618293762,0,9
587,29,2412,1958,0.5961731672286987,0,9
588,29,2412,1507,0.4212774634361267,0,9
589,29,2412,1561,0.49079710245132446,0,9
590,29,2412,1847,0.5523848533630371,0,9
591,29,2412,667,0.5340031385421753,0,9
592,29,2412,439,0.44858551025390625,0,9
593,29,2412,399,0.5716749429702759,0,9
594,29,2412,660,0.5819324851036072,0,9
595,29,2412,2028,0.465589702129364,0,9
596,29,2412,1594,0.5795292258262634,0,9
597,29,2412,701,0.5555577874183655,0,9
598,29,2412,1771,0.5993528366088867,0,9
599,29,2412,1550,0.5481841564178467,0,9
600,30,2100,1806,0.5038207769393921,1,17
601,30,2100,1980,0.5142961144447327,0,17
602,30,2100,1145,0.5654464364051819,0,17
603,30,2100,928,0.5887454152107239,0,17
604,30,2100,1472,0.407777339220047,0,17
605,30,2100,951,0.5394655466079712,0,17
606,30,2100,1444,0.5671541690826416,0,17
607,30,2100,419,0.5381153225898743,0,17
608,30,2100,253,0.5567386150360107,0,17
609,30,2100,885,0.5862900018692017,0,17
610,30,2100,173,0.4778161942958832,0,17
611,30,2100,1895,0.5766523480415344,0,17
612,30,2100,1683,0.570620059967041,0,17
613,30,2100,356,0.5489565134048462,0,17
614,30,2100,1666,0.5771755576133728,0,17
615,30,2100,1123,0.4317917227745056,0,17
616,30,2100,1291,0.5797502994537354,0,17
617,30,2100,172,0.5452702045440674,0,17
618,30,2100,91,0.5461255311965942,0,17
619,30,2100,392,0.5495101809501648,0,17
620,31,3571,801,0.41101133823394775,1,20
621,31,3571,2030,0.48720782995224,0,20
622,31,3571,1657,0.5416257381439209,0,20
623,31,3571,345,0.5226201415061951,0,20
624,31,3571,1176,0.48781538009643555,0,20
625,31,3571,1272,0.5336431860923767,0,20
626,31,3571,484,0.5053361058235168,0,20
627,31,3571,1216,0.5224884152412415,0,20
