candidate_id,query_row,movie_local,link_local,score,label,rank_of_positive
131,6,1550,916,0.30316364765167236,0,1
132,6,1550,975,0.3391697406768799,0,1
133,6,1550,1545,0.08055797219276428,0,1
134,6,1550,761,0.15874554216861725,0,1
135,6,1550,344,0.18359696865081787,0,1
136,6,1550,3353,0.3141874670982361,0,1
137,6,1550,1925,0.23954398930072784,0,1
138,6,1550,216,0.2837996482849121,0,1
139,6,1550,13,0.290932297706604,0,1
140,7,621,621,0.8495612144470215,1,1
141,7,621,3015,0.0009587585227563977,0,1
142,7,621,2329,0.005315300077199936,0,1
143,7,621,649,0.08396968990564346,0,1
144,7,621,3738,0.006535722408443689,0,1
145,7,621,4106,0.05688675493001938,0,1
146,7,621,697,0.02753089740872383,0,1
147,7,621,2526,0.003671324113383889,0,1
148,7,621,3081,0.0007369891391135752,0,1
149,7,621,1688,0.004114844836294651,0,1
150,7,621,2353,0.0009909803047776222,0,1
151,7,621,2252,0.1296078860759735,0,1
152,7,621,3240,0.0006997284945100546,0,1
153,7,621,339,0.007285103667527437,0,1
154,7,621,2631,0.041338011622428894,0,1
155,7,621,3227,0.048709429800510406,0,1
156,7,621,3430,0.010318205691874027,0,1
157,7,621,314,0.06091907247900963,0,1
158,7,621,2741,0.11632494628429413,0,1
159,7,621,1798,0.1115831732749939,0,1
160,8,1076,1076,0.6308354735374451,1,1
161,8,1076,1401,0.40655598044395447,0,1
162,8,1076,349,0.11150439828634262,0,1
163,8,1076,3269,0.44376590847969055,0,1
164,8,1076,1681,0.44256654381752014,0,1
165,8,1076,3279,0.21015994250774384,0,1
166,8,1076,908,0.49583354592323303,0,1
167,8,1076,2439,0.2663766145706177,0,1
168,8,1076,4009,0.4411984384059906,0,1
169,8,1076,2837,0.5074433088302612,0,1
170,8,1076,89,0.1990569531917572,0,1
171,8,1076,3029,0.5472682118415833,0,1
172,8,1076,449,0.3860165774822235,0,1
173,8,1076,1988,0.46770963072776794,0,1
174,8,1076,1299,0.45903491973876953,0,1
175,8,1076,3520,0.25457850098609924,0,1
176,8,1076,3803,0.4723023772239685,0,1
177,8,1076,3398,0.5002526044845581,0,1
178,8,1076,3604,0.015325505286455154,0,1
179,8,1076,324,0.1001284047961235,0,1
180,9,2045,2045,0.6561408042907715,1,1
181,9,2045,2470,0.08315403759479523,0,1
182,9,2045,1566,0.3625262975692749,0,1
183,9,2045,2845,0.6507536768913269,0,1
184,9,2045,145,0.44405755400657654,0,1
185,9,2045,3173,0.5905864238739014,0,1
186,9,2045,2980,0.6416575312614441,0,1
187,9,2045,512,0.5462184548377991,0,1
188,9,2045,1554,0.09334167093038559,0,1
189,9,2045,2605,0.5809302926063538,0,1
190,9,2045,2345,0.5555148720741272,0,1
191,9,2045,2552,0.2158002108335495,0,1
192,9,2045,3154,0.19101855158805847,0,1
193,9,2045,3485,0.4978134036064148,0,1
194,9,2045,3190,0.20009812712669373,0,1
195,9,2045,3022,0.543814480304718,0,1
196,9,2045,1757,0.061174873262643814,0,1
197,9,2045,2971,0.5965036153793335,0,1
198,9,2045,1923,0.2960502803325653,0,1
199,9,2045,3474,0.5201550722122192,0,1
200,10,2494,2494,0.7825726866722107,1,1
201,10,2494,1407,0.08854271471500397,0,1
202,10,2494,3545,0.31123751401901245,0,1
203,10,2494,356,0.03876841068267822,0,1
204,10,2494,518,0.03035484254360199,0,1
205,10,2494,1541,0.05192369595170021,0,1
206,10,2494,3975,0.2546170651912689,0,1
207,10,2494,1359,0.024355797097086906,0,1
208,10,2494,3046,0.0011747757671400905,0,1
209,10,2494,2637,0.1544530838727951,0,1
210,10,2494,3766,0.08634786307811737,0,1
211,10,2494,1131,0.1963367909193039,0,1
212,10,2494,1659,0.0022037348244339228,0,1
213,10,2494,1583,0.20329685509204865,0,1
214,10,2494,3322,0.0021360330283641815,0,1
215,10,2494,362,0.2803327143192291,0,1
216,10,2494,3270,0.037118490785360336,0,1
217,10,2494,2116,0.32990550994873047,0,1
218,10,2494,4051,0.0072594196535646915,0,1
219,10,2494,116,0.0767538845539093,0,1
220,11,1056,1056,0.5126691460609436,1,3
221,11,1056,1141,0.12576156854629517,0,3
222,11,1056,720,0.43273571133613586,0,3
223,11,1056,297,0.04587637260556221,0,3
224,11,1056,327,0.3516996204853058,0,3
225,11,1056,2133,0.1948998123407364,0,3
226,11,1056,927,0.13531078398227692,0,3
227,11,1056,1449,0.4213957190513611,0,3
228,11,1056,3122,0.34677478671073914,0,3
229,11,1056,2266,0.5539278984069824,0,3
230,11,1056,3151,0.39961591362953186,0,3
231,11,1056,944,0.015920788049697876,0,3
232,11,1056,948,0.24392805993556976,0,3
233,11,1056,1563,0.10976754873991013,0,3
234,11,1056,1615,0.1457044929265976,0,3
235,11,1056,420,0.27444878220558167,0,3
236,11,1056,2363,0.4864964783191681,0,3
237,11,1056,3343,0.13250091671943665,0,3
238,11,1056,1394,0.6306669116020203,0,3
239,11,1056,2166,0.13400286436080933,0,3
240,12,2615,2615,0.7478430271148682,1,2
241,12,2615,770,0.37759166955947876,0,2
242,12,2615,311,0.34138262271881104,0,2
243,12,2615,1657,0.2128276526927948,0,2
244,12,2615,3039,0.2985202968120575,0,2
245,12,2615,169,0.726363480091095,0,2
246,12,2615,1940,0.7613229751586914,0,2
247,12,2615,2222,0.020715773105621338,0,2
248,12,2615,3414,0.12629880011081696,0,2
249,12,2615,179,0.38884884119033813,0,2
250,12,2615,219,0.2656993269920349,0,2
251,12,2615,4056,0.4510113000869751,0,2
252,12,2615,32,0.451352596282959,0,2
253,12,2615,1163,0.37700605392456055,0,2
254,12,2615,146,0.1954767405986786,0,2
255,12,2615,919,0.2274569272994995,0,2
256,12,2615,1015,0.3550845980644226,0,2
257,12,2615,478,0.11344394832849503,0,2
258,12,2615,2031,0.17431508004665375,0,2
259,12,2615,1771,0.16720065474510193,0,2
260,13,3297,3297,0.929165780544281,1,1
261,13,3297,345,0.1918959766626358,0,1
262,13,3297,2190,0.13263919949531555,0,1
263,13,3297,325,0.8975614309310913,0,1
264,13,3297,3169,0.15776899456977844,0,1
265,13,3297,2397,0.09199537336826324,0,1
266,13,3297,3697,0.0516706220805645,0,1
267,13,3297,544,0.7793636322021484,0,1
268,13,3297,1217,0.47882527112960815,0,1
269,13,3297,698,0.6156719326972961,0,1
270,13,3297,783,0.15230633318424225,0,1
271,13,3297,1525,0.4930272400379181,0,1
272,13,3297,279,0.08490069210529327,0,1
273,13,3297,2866,0.02551613561809063,0,1
274,13,3297,1630,0.0820387676358223,0,1
275,13,3297,969,0.013194611296057701,0,1
276,13,3297,1722,0.7314335107803345,0,1
277,13,3297,2623,0.015523158945143223,0,1
278,13,3297,722,0.19877809286117554,0,1
279,13,3297,3627,0.2953248918056488,0,1
280,14,369,369,0.6324768662452698,1,2
281,14,369,421,0.80625319480896,0,2
282,14,369,3009,0.20148800313472748,0,2
283,14,369,877,0.5537501573562622,0,2
284,14,369,1581,0.11103817075490952,0,2
285,14,369,485,0.18657879531383514,0,2
286,14,369,691,0.17424437403678894,0,2
287,14,369,84,0.5743423104286194,0,2
288,14,369,3223,0.3620922863483429,0,2
289,14,369,3083,0.0355180986225605,0,2
290,14,369,1735,0.04689227417111397,0,2
291,14,369,1113,0.430681973695755,0,2
292,14,369,650,0.3232431709766388,0,2
293,14,369,2581,0.08845589309930801,0,2
294,14,369,1304,0.611792802810669,0,2
295,14,369,1461,0.5061219930648804,0,2
296,14,369,2687,0.3820999562740326,0,2
297,14,369,1391,0.12396951019763947,0,2
298,14,369,3841,0.02068028226494789,0,2
299,14,369,3151,0.44296929240226746,0,2
300,15,443,443,0.7410974502563477,1,3
301,15,443,368,0.2418796867132187,0,3
302,15,443,3547,0.1612875610589981,0,3
303,15,443,3920,0.15857098996639252,0,3
304,15,443,2943,0.024327613413333893,0,3
305,15,443,1393,0.49199849367141724,0,3
306,15,443,914,0.021131938323378563,0,3
307,15,443,1760,0.0075272913090884686,0,3
308,15,443,3028,0.0055756885558366776,0,3
309,15,443,3112,0.18462027609348297,0,3
310,15,443,263,0.7899049520492554,0,3
311,15,443,585,0.32280561327934265,0,3
312,15,443,3882,0.09344740957021713,0,3
313,15,443,2369,0.010998036712408066,0,3
314,15,443,2267,0.25315091013908386,0,3
315,15,443,884,0.7441295385360718,0,3
316,15,443,1203,0.28437209129333496,0,3
317,15,443,1356,0.1925603747367859,0,3
318,15,443,3609,0.10532265156507492,0,3
319,15,443,3975,0.20259366929531097,0,3
320,16,1637,1637,0.5392361879348755,1,2
321,16,1637,3159,0.0573786124587059,0,2
322,16,1637,1247,0.31306928396224976,0,2
323,16,1637,1809,0.18117904663085938,0,2
324,16,1637,3442,0.3379969596862793,0,2
325,16,1637,2055,0.11935395002365112,0,2
326,16,1637,1893,0.42049089074134827,0,2
327,16,1637,1572,0.6355674266815186,0,2
328,16,1637,621,0.2538054287433624,0,2
329,16,1637,2054,0.09132052212953568,0,2
330,16,1637,793,0.0600302591919899,0,2
331,16,1637,3596,0.424453467130661,0,2
332,16,1637,478,0.11791907250881195,0,2
333,16,1637,2925,0.4451841711997986,0,2
334,16,1637,3257,0.36404621601104736,0,2
335,16,1637,2104,0.10774528235197067,0,2
336,16,1637,608,0.22866573929786682,0,2
337,16,1637,1706,0.4808834493160248,0,2
338,16,1637,3200,0.0685311034321785,0,2
339,16,1637,619,0.3185883164405823,0,2
340,17,3840,3840,0.5849653482437134,1,1
341,17,3840,878,0.4722330570220947,0,1
342,17,3840,2582,0.18905684351921082,0,1
343,17,3840,3172,0.5578780770301819,0,1
344,17,3840,3099,0.2720576524734497,0,1
345,17,3840,563,0.4197302460670471,0,1
346,17,3840,3986,0.3937845826148987,0,1
347,17,3840,3730,0.4292141795158386,0,1
348,17,3840,428,0.24819470942020416,0,1
349,17,3840,3369,0.20703698694705963,0,1
350,17,3840,518,0.5454367399215698,0,1
351,17,3840,165,0.12281873822212219,0,1
352,17,3840,3544,0.28893420100212097,0,1
353,17,3840,3276,0.40468981862068176,0,1
354,17,3840,1262,0.5849542617797852,0,1
355,17,3840,2748,0.03304724022746086,0,1
356,17,3840,187,0.10718190670013428,0,1
357,17,3840,2221,0.15114717185497284,0,1
358,17,3840,2678,0.009996284730732441,0,1
359,17,3840,3977,0.5398456454277039,0,1
360,18,2720,2720,0.9282417297363281,1,1
361,18,2720,3878,0.0012003695592284203,0,1
362,18,2720,1227,0.06619035452604294,0,1
363,18,2720,3481,0.0005628378130495548,0,1
364,18,2720,1693,0.010745295323431492,0,1
365,18,2720,3995,0.002082147402688861,0,1
366,18,2720,488,0.0020809685811400414,0,1
367,18,2720,2215,0.031089769676327705,0,1
368,18,2720,2866,0.00012900133151561022,0,1
369,18,2720,1411,0.042599041014909744,0,1
370,18,2720,2876,0.0008995021344162524,0,1
371,18,2720,1442,0.0075329504907131195,0,1
372,18,2720,1254,0.841767430305481,0,1
373,18,2720,200,0.3839559555053711,0,1
374,18,2720,2401,0.09974780678749084,0,1
375,18,2720,2820,0.0002812105813063681,0,1
376,18,2720,1014,0.10625079274177551,0,1
377,18,2720,3993,0.07586681842803955,0,1
378,18,2720,2188,0.31026387214660645,0,1
379,18,2720,1162,0.0008554669329896569,0,1
380,19,2776,2776,0.7875328660011292,1,1
381,19,2776,1538,0.14437957108020782,0,1
382,19,2776,1697,0.4544467031955719,0,1
383,19,2776,1230,0.038423798978328705,0,1
384,19,2776,3530,0.38388392329216003,0,1
385,19,2776,748,0.5994901657104492,0,1
386,19,2776,1747,0.12492641806602478,0,1
387,19,2776,2813,0.051516465842723846,0,1
388,19,2776,701,0.23459650576114655,0,1
389,19,2776,3586,0.018753282725811005,0,1
390,19,2776,2182,0.5300423502922058,0,1
391,19,2776,3950,0.27973392605781555,0,1
392,19,2776,1077,0.7015960216522217,0,1
393,19,2776,2191,0.05623910576105118,0,1
394,19,2776,1792,0.3109864294528961,0,1
395,19,2776,1685,0.5189374089241028,0,1
396,19,2776,731,0.16218487918376923,0,1
397,19,2776,2049,0.0657951831817627,0,1
398,19,2776,2540,0.49930062890052795,0,1
399,19,2776,658,0.28413456678390503,0,1
400,20,145,145,0.5532178282737732,1,2
401,20,145,3121,0.34076693654060364,0,2
402,20,145,350,0.4012146294116974,0,2
403,20,145,839,0.5148812532424927,0,2
404,20,145,1824,0.46940839290618896,0,2
405,20,145,1613,0.31531402468681335,0,2
406,20,145,1219,0.45590707659721375,0,2
407,20,145,534,0.320556640625,0,2
408,20,145,3512,0.2876725494861603,0,2
409,20,145,2955,0.3854229748249054,0,2
410,20,145,1795,0.15014250576496124,0,2
411,20,145,3261,0.6620258688926697,0,2
412,20,145,3809,0.44489622116088867,0,2
413,20,145,3025,0.2904525101184845,0,2
414,20,145,3715,0.12162353843450546,0,2
415,20,145,37,0.3724794387817383,0,2
416,20,145,470,0.49092647433280945,0,2
417,20,145,734,0.3953835368156433,0,2
418,20,145,859,0.3296529948711395,0,2
419,20,145,183,0.4248564839363098,0,2
420,21,999,999,0.6680679321289062,1,2
421,21,999,2182,0.553943932056427,0,2
422,21,999,2953,0.7194246053695679,0,2
423,21,999,1959,0.13900068402290344,0,2
424,21,999,2225,0.10037566721439362,0,2
425,21,999,3023,0.2195134460926056,0,2
426,21,999,2287,0.16175292432308197,0,2
427,21,999,1572,0.5736320614814758,0,2
428,21,999,499,0.08032368123531342,0,2
429,21,999,424,0.14157867431640625,0,2
430,21,999,3541,0.10811382532119751,0,2
431,21,999,167,0.0771050751209259,0,2
432,21,999,4099,0.3641620874404907,0,2
433,21,999,960,0.5456801056861877,0,2
434,21,999,3994,0.1264386624097824,0,2
435,21,999,3778,0.448446661233902,0,2
436,21,999,3260,0.14893431961536407,0,2
437,21,999,2628,0.1058630421757698,0,2
438,21,999,890,0.5918315649032593,0,2
439,21,999,1556,0.1094600185751915,0,2
440,22,1975,1975,0.5372577905654907,1,2
441,22,1975,659,0.5204430818557739,0,2
442,22,1975,393,0.5066149234771729,0,2
443,22,1975,7,0.3825231194496155,0,2
444,22,1975,1333,0.4455189108848572,0,2
445,22,1975,2701,0.5157235264778137,0,2
446,22,1975,581,0.626099169254303,0,2
447,22,1975,621,0.5360040068626404,0,2
448,22,1975,3289,0.32751142978668213,0,2
449,22,1975,847,0.4449306130409241,0,2
450,22,1975,1297,0.2999013066291809,0,2
451,22,1975,2860,0.47071826457977295,0,2
452,22,1975,1942,0.10662414878606796,0,2
453,22,1975,626,0.4081355631351471,0,2
454,22,1975,2819,0.44695010781288147,0,2
455,22,1975,2792,0.24876241385936737,0,2
456,22,1975,1247,0.3932341933250427,0,2
457,22,1975,122,0.4893484115600586,0,2
458,22,1975,347,0.5213741064071655,0,2
459,22,1975,1102,0.30697348713874817,0,2
460,23,30,30,0.7522318363189697,1,3
461,23,30,240,0.6145119071006775,0,3
462,23,30,2208,0.16471797227859497,0,3
463,23,30,1919,0.40826117992401123,0,3
464,23,30,3353,0.3488209545612335,0,3
465,23,30,291,0.447279155254364,0,3
466,23,30,1534,0.3679872453212738,0,3
467,23,30,1967,0.36055663228034973,0,3
468,23,30,3048,0.547537088394165,0,3
469,23,30,1922,0.9809597730636597,0,3
470,23,30,2031,0.33484816551208496,0,3
471,23,30,621,0.22970055043697357,0,3
472,23,30,1054,0.2810305655002594,0,3
473,23,30,3340,0.018485311418771744,0,3
474,23,30,2400,0.03720290958881378,0,3
475,23,30,1193,0.8723165988922119,0,3
476,23,30,3524,0.7376213669776917,0,3
477,23,30,2039,0.39090701937675476,0,3
478,23,30,2369,0.022235307842493057,0,3
479,23,30,613,0.5050347447395325,0,3
480,24,144,144,0.5120815634727478,1,1
481,24,144,1790,0.08381771296262741,0,1
482,24,144,2837,0.12531301379203796,0,1
483,24,144,3019,0.4521772563457489,0,1
484,24,144,2441,0.09036044776439667,0,1
485,24,144,987,0.11179757863283157,0,1
486,24,144,3187,0.3378531336784363,0,1
487,24,144,2831,0.23716995120048523,0,1
488,24,144,2492,0.26064085960388184,0,1
489,24,144,3933,0.23758533596992493,0,1
490,24,144,1530,0.09735753387212753,0,1
491,24,144,2022,0.026020439341664314,0,1
492,24,144,4173,0.22985641658306122,0,1
493,24,144,4063,0.11336546391248703,0,1
494,24,144,2784,0.3984920084476471,0,1
495,24,144,4150,0.2504619359970093,0,1
496,24,144,3380,0.44328007102012634,0,1
497,24,144,3671,0.11569917947053909,0,1
498,24,144,3323,0.08364200592041016,0,1
499,24,144,1744,0.06024380028247833,0,1
500,25,3119,3119,0.5547371506690979,1,5
501,25,3119,3852,0.14977583289146423,0,5
502,25,3119,594,0.21840710937976837,0,5
503,25,3119,2810,0.3130967617034912,0,5
504,25,3119,2357,0.3486376404762268,0,5
505,25,3119,3619,0.02011629194021225,0,5
506,25,3119,2599,0.4088437259197235,0,5
507,25,3119,3967,0.01805516891181469,0,5
508,25,3119,1460,0.4421311020851135,0,5
509,25,3119,1449,0.48727506399154663,0,5
510,25,3119,3412,0.5067964792251587,0,5
511,25,3119,1483,0.6321818232536316,0,5
512,25,3119,1656,0.05834922939538956,0,5
513,25,3119,2965,0.22496242821216583,0,5
514,25,3119,1429,0.5590798258781433,0,5
515,25,3119,2980,0.5110809803009033,0,5
516,25,3119,3300,0.4547727108001709,0,5
517,25,3119,968,0.5909017324447632,0,5
518,25,3119,4048,0.06509257107973099,0,5
519,25,3119,896,0.7955155372619629,0,5
520,26,3975,3975,0.7788061499595642,1,1
521,26,3975,3566,0.03255213797092438,0,1
522,26,3975,1220,0.08178021013736725,0,1
523,26,3975,353,0.43995481729507446,0,1
524,26,3975,1914,0.03966544196009636,0,1
525,26,3975,697,0.29956021904945374,0,1
526,26,3975,4039,0.5228379964828491,0,1
527,26,3975,716,0.3788435161113739,0,1
528,26,3975,2079,0.08246498554944992,0,1
529,26,3975,4014,0.6387971639633179,0,1
530,26,3975,899,0.4995889365673065,0,1
531,26,3975,2299,0.4803955852985382,0,1
532,26,3975,1366,0.3785226047039032,0,1
533,26,3975,799,0.04067741334438324,0,1
534,26,3975,2966,0.4495045840740204,0,1
535,26,3975,1340,0.47405651211738586,0,1
536,26,3975,2122,0.39014437794685364,0,1
537,26,3975,143,0.43419137597084045,0,1
538,26,3975,2708,0.40299487113952637,0,1
539,26,3975,3170,0.10948549956083298,0,1
540,27,2340,2340,0.8857384324073792,1,3
541,27,2340,3076,0.8604640364646912,0,3
542,27,2340,2804,0.4076108932495117,0,3
543,27,2340,3975,0.5931219458580017,0,3
544,27,2340,816,0.23176775872707367,0,3
545,27,2340,2843,0.36417847871780396,0,3
546,27,2340,3735,0.38543665409088135,0,3
547,27,2340,3513,0.8907230496406555,0,3
548,27,2340,648,0.2795802354812622,0,3
549,27,2340,2643,0.16466236114501953,0,3
550,27,2340,3501,0.6995078921318054,0,3
551,27,2340,3830,0.5653204321861267,0,3
552,27,2340,938,0.36859166622161865,0,3
553,27,2340,1031,0.030190132558345795,0,3
554,27,2340,3853,0.03886878117918968,0,3
555,27,2340,3011,0.9100329279899597,0,3
556,27,2340,2618,0.5185247659683228,0,3
557,27,2340,3638,0.3231196999549866,0,3
558,27,2340,678,0.5007954239845276,0,3
559,27,2340,872,0.20688512921333313,0,3
560,28,1919,1919,0.6310173273086548,1,3
561,28,1919,3065,0.4303068220615387,0,3
562,28,1919,2639,0.2695063650608063,0,3
563,28,1919,362,0.44514229893684387,0,3
564,28,1919,4163,0.5683741569519043,0,3
565,28,1919,1595,0.3664163053035736,0,3
566,28,1919,1275,0.5028008222579956,0,3
567,28,1919,943,0.5247666835784912,0,3
568,28,1919,2573,0.7414522171020508,0,3
569,28,1919,2373,0.8770136833190918,0,3
570,28,1919,3217,0.44082963466644287,0,3
571,28,1919,3650,0.6095643043518066,0,3
572,28,1919,1098,0.2939196228981018,0,3
573,28,1919,208,0.4372352361679077,0,3
574,28,1919,3121,0.43585678935050964,0,3
575,28,1919,1783,0.47069862484931946,0,3
576,28,1919,529,0.5202612280845642,0,3
577,28,1919,510,0.3798534572124481,0,3
578,28,1919,507,0.45250409841537476,0,3
579,28,1919,47,0.37296339869499207,0,3
580,29,2412,2412,0.5388194918632507,1,5
581,29,2412,2521,0.5178041458129883,0,5
582,29,2412,341,0.4986218214035034,0,5
583,29,2412,3936,0.4040479362010956,0,5
584,29,2412,3209,0.459659218788147,0,5
585,29,2412,3488,0.5213313102722168,0,5
586,29,2412,1909,0.4863280951976776,0,5
587,29,2412,3484,0.541860044002533,0,5
588,29,2412,794,0.5631760358810425,0,5
589,29,2412,4100,0.4537986218929291,0,5
590,29,2412,2908,0.45145606994628906,0,5
591,29,2412,480,0.5860892534255981,0,5
592,29,2412,4120,0.40133240818977356,0,5
593,29,2412,760,0.572014331817627,0,5
594,29,2412,141,0.5171080231666565,0,5
595,29,2412,3157,0.4658261239528656,0,5
596,29,2412,199,0.30145183205604553,0,5
597,29,2412,3568,0.2302493453025818,0,5
598,29,2412,3809,0.48145726323127747,0,5
599,29,2412,2502,0.43589839339256287,0,5
600,30,2100,2100,0.6644378900527954,1,3
601,30,2100,941,0.2620507776737213,0,3
602,30,2100,2408,0.02415764518082142,0,3
603,30,2100,386,0.1414480060338974,0,3
604,30,2100,1677,0.2973680794239044,0,3
605,30,2100,2268,0.23309507966041565,0,3
606,30,2100,2346,0.9417420625686646,0,3
607,30,2100,3455,0.16301101446151733,0,3
608,30,2100,1610,0.510986864566803,0,3
609,30,2100,2896,0.12630464136600494,0,3
610,30,2100,1597,0.5402219891548157,0,3
611,30,2100,212,0.32699549198150635,0,3
612,30,2100,1744,0.09968552738428116,0,3
613,30,2100,3385,0.6133232712745667,0,3
614,30,2100,3696,0.1535470187664032,0,3
615,30,2100,3352,0.18021629750728607,0,3
616,30,2100,837,0.8123787045478821,0,3
617,30,2100,3553,0.18732525408267975,0,3
618,30,2100,3124,0.049858640879392624,0,3
619,30,2100,3244,0.4879167377948761,0,3
