candidate_id,query_row,movie_local,director_local,score,label,rank_of_positive
99,4,2019,11,0.5005163550376892,0,12
100,5,141,1664,0.5543341636657715,1,1
101,5,141,641,0.5025640726089478,0,1
102,5,141,698,0.5012519359588623,0,1
103,5,141,246,0.5020141005516052,0,1
104,5,141,701,0.5000047087669373,0,1
105,5,141,402,0.5015128254890442,0,1
106,5,141,974,0.5014182329177856,0,1
107,5,141,1946,0.5093143582344055,0,1
108,5,141,213,0.5216501355171204,0,1
109,5,141,690,0.5068789124488831,0,1
110,5,141,1030,0.5020731091499329,0,1
111,5,141,680,0.5179660320281982,0,1
112,5,141,1580,0.5050440430641174,0,1
113,5,141,951,0.4999684691429138,0,1
114,5,141,308,0.5271220207214355,0,1
115,5,141,212,0.5081012845039368,0,1
116,5,141,1954,0.5003616213798523,0,1
117,5,141,419,0.5001752376556396,0,1
118,5,141,1988,0.500377893447876,0,1
119,5,141,955,0.5016725659370422,0,1
120,6,1550,1822,0.5081297755241394,1,4
121,6,1550,1124,0.5386420488357544,0,4
122,6,1550,1644,0.504559338092804,0,4
123,6,1550,1474,0.5148983597755432,0,4
124,6,1550,685,0.5025359988212585,0,4
125,6,1550,754,0.5074706077575684,0,4
126,6,1550,810,0.49938806891441345,0,4
127,6,1550,787,0.5020189881324768,0,4
128,6,1550,1646,0.5036320090293884,0,4
129,6,1550,490,0.5033607482910156,0,4
130,6,1550,273,0.5019116401672363,0,4
131,6,1550,1796,0.5064824223518372,0,4
132,6,1550,240,0.5035036206245422,0,4
133,6,1550,1380,0.5007697343826294,0,4
134,6,1550,88,0.5010972023010254,0,4
135,6,1550,522,0.5014904141426086,0,4
136,6,1550,2036,0.514525830745697,0,4
137,6,1550,207,0.5031266212463379,0,4
138,6,1550,441,0.5009709000587463,0,4
139,6,1550,1431,0.5018486976623535,0,4
140,7,621,1237,0.49994754791259766,1,18
141,7,621,1227,0.5022628307342529,0,18
142,7,621,1942,0.5214114785194397,0,18
143,7,621,1130,0.5024024844169617,0,18
144,7,621,83,0.5046854019165039,0,18
145,7,621,44,0.5025202035903931,0,18
146,7,621,183,0.5021761655807495,0,18
147,7,621,799,0.5029295682907104,0,18
148,7,621,575,0.5025089383125305,0,18
149,7,621,1560,0.4996277987957001,0,18
150,7,621,704,0.5014291405677795,0,18
151,7,621,2043,0.49958324432373047,0,18
152,7,621,1768,0.4999980926513672,0,18
153,7,621,564,0.50397127866745,0,18
154,7,621,1625,0.5003250241279602,0,18
155,7,621,107,0.5059003233909607,0,18
156,7,621,1311,0.5000115633010864,0,18
157,7,621,1515,0.5156086087226868,0,18
158,7,621,1271,0.5018609762191772,0,18
159,7,621,1573,0.5042654275894165,0,18
160,8,1076,1099,0.5009090900421143,1,8
161,8,1076,1438,0.5009738802909851,0,8
162,8,1076,847,0.5011966824531555,0,8
163,8,1076,606,0.5013409852981567,0,8
164,8,1076,764,0.5009885430335999,0,8
165,8,1076,1542,0.5008337497711182,0,8
166,8,1076,509,0.5007547736167908,0,8
167,8,1076,615,0.5008522272109985,0,8
168,8,1076,1825,0.5007917881011963,0,8
169,8,1076,1878,0.5006347894668579,0,8
170,8,1076,1934,0.5009220242500305,0,8
171,8,1076,1898,0.5008535385131836,0,8
172,8,1076,292,0.5007666349411011,0,8
173,8,1076,1538,0.5008140206336975,0,8
174,8,1076,1865,0.5008625388145447,0,8
175,8,1076,1569,0.500778317451477,0,8
176,8,1076,721,0.5009753704071045,0,8
177,8,1076,47,0.5012568831443787,0,8
178,8,1076,598,0.5008442997932434,0,8
179,8,1076,1185,0.5008870959281921,0,8
180,9,2045,472,0.5053721070289612,1,3
181,9,2045,1027,0.5013803243637085,0,3
182,9,2045,1229,0.5012908577919006,0,3
183,9,2045,1205,0.5037796497344971,0,3
184,9,2045,676,0.5024956464767456,0,3
185,9,2045,1265,0.5032203793525696,0,3
186,9,2045,247,0.5004793405532837,0,3
187,9,2045,984,0.5009896159172058,0,3
188,9,2045,721,0.5010183453559875,0,3
189,9,2045,959,0.5055609941482544,0,3
190,9,2045,1246,0.5024902820587158,0,3
191,9,2045,582,0.5010057091712952,0,3
192,9,2045,946,0.506903886795044,0,3
193,9,2045,898,0.5020264387130737,0,3
194,9,2045,296,0.5003135800361633,0,3
195,9,2045,15,0.5009432435035706,0,3
196,9,2045,353,0.5015110969543457,0,3
197,9,2045,879,0.5013650059700012,0,3
198,9,2045,812,0.5014804601669312,0,3
199,9,2045,736,0.502886176109314,0,3
200,10,2494,1921,0.49979081749916077,1,18
201,10,2494,912,0.5028864741325378,0,18
202,10,2494,1583,0.5015720725059509,0,18
203,10,2494,2039,0.5202665328979492,0,18
204,10,2494,1122,0.5199822783470154,0,18
205,10,2494,441,0.5049666166305542,0,18
206,10,2494,1941,0.5041577816009521,0,18
207,10,2494,638,0.5051088929176331,0,18
208,10,2494,738,0.5084793567657471,0,18
209,10,2494,1180,0.518905520439148,0,18
210,10,2494,59,0.5169385075569153,0,18
211,10,2494,2004,0.5252084732055664,0,18
212,10,2494,1344,0.5039283633232117,0,18
213,10,2494,1393,0.5348187685012817,0,18
214,10,2494,1569,0.4993835687637329,0,18
215,10,2494,314,0.4996072053909302,0,18
216,10,2494,1890,0.5038366913795471,0,18
217,10,2494,83,0.5092282295227051,0,18
218,10,2494,106,0.5354288220405579,0,18
219,10,2494,753,0.5024355053901672,0,18
220,11,1056,850,0.5068215131759644,1,3
221,11,1056,257,0.50288987159729,0,3
222,11,1056,2032,0.5014771223068237,0,3
223,11,1056,402,0.5010391473770142,0,3
224,11,1056,1904,0.5027721524238586,0,3
225,11,1056,1989,0.5021108984947205,0,3
226,11,1056,542,0.5025627017021179,0,3
227,11,1056,1540,0.4997924864292145,0,3
228,11,1056,1926,0.5024516582489014,0,3
229,11,1056,361,0.5008838176727295,0,3
230,11,1056,1243,0.5002062916755676,0,3
231,11,1056,1568,0.4998530447483063,0,3
232,11,1056,883,0.5066169500350952,0,3
233,11,1056,1972,0.5024744272232056,0,3
234,11,1056,149,0.5673585534095764,0,3
235,11,1056,495,0.5010045766830444,0,3
236,11,1056,1483,0.501474142074585,0,3
237,11,1056,1023,0.5091497898101807,0,3
238,11,1056,1912,0.5008502006530762,0,3
239,11,1056,228,0.501270592212677,0,3
240,12,2615,1027,0.5010232329368591,1,12
241,12,2615,2013,0.5020430684089661,0,12
242,12,2615,789,0.508527398109436,0,12
243,12,2615,943,0.5013963580131531,0,12
244,12,2615,1254,0.5008714199066162,0,12
245,12,2615,609,0.5004532337188721,0,12
246,12,2615,723,0.5004098415374756,0,12
247,12,2615,1229,0.5010808706283569,0,12
248,12,2615,252,0.5005369186401367,0,12
249,12,2615,1999,0.5040637850761414,0,12
250,12,2615,667,0.5016059279441833,0,12
251,12,2615,392,0.50059974193573,0,12
252,12,2615,351,0.5007110238075256,0,12
253,12,2615,168,0.5017896890640259,0,12
254,12,2615,1198,0.5016893148422241,0,12
255,12,2615,1403,0.5013868808746338,0,12
256,12,2615,1124,0.5080984234809875,0,12
257,12,2615,1085,0.5005099773406982,0,12
258,12,2615,967,0.5009757876396179,0,12
259,12,2615,1971,0.5089486837387085,0,12
260,13,3297,906,0.5008462071418762,1,10
261,13,3297,1885,0.5010810494422913,0,10
262,13,3297,1077,0.500732421875,0,10
263,13,3297,1789,0.5009349584579468,0,10
264,13,3297,1293,0.5008928179740906,0,10
265,13,3297,1596,0.5007004141807556,0,10
266,13,3297,830,0.5007440447807312,0,10
267,13,3297,572,0.5007031559944153,0,10
268,13,3297,1222,0.5008223056793213,0,10
269,13,3297,1923,0.5011544227600098,0,10
270,13,3297,163,0.5010672807693481,0,10
271,13,3297,1235,0.5009233355522156,0,10
272,13,3297,674,0.500808596611023,0,10
273,13,3297,485,0.500838577747345,0,10
274,13,3297,364,0.5009811520576477,0,10
275,13,3297,1386,0.5009058713912964,0,10
276,13,3297,1003,0.5008282661437988,0,10
277,13,3297,330,0.49949851632118225,0,10
278,13,3297,1624,0.5008679628372192,0,10
279,13,3297,1886,0.500728964805603,0,10
280,14,369,1559,0.5214179754257202,1,2
281,14,369,1635,0.5001344680786133,0,2
282,14,369,558,0.5000889301300049,0,2
283,14,369,2046,0.5026818513870239,0,2
284,14,369,283,0.5037297010421753,0,2
285,14,369,98,0.504528820514679,0,2
286,14,369,159,0.5177770853042603,0,2
287,14,369,614,0.501531720161438,0,2
288,14,369,1446,0.5012980699539185,0,2
289,14,369,1647,0.49985209107398987,0,2
290,14,369,224,0.5474462509155273,0,2
291,14,369,669,0.5033102035522461,0,2
292,14,369,1975,0.5063385367393494,0,2
293,14,369,1213,0.5000779628753662,0,2
294,14,369,961,0.5021390318870544,0,2
295,14,369,1941,0.5020540356636047,0,2
296,14,369,239,0.5000967383384705,0,2
297,14,369,1135,0.502693772315979,0,2
298,14,369,639,0.5046910643577576,0,2
299,14,369,1895,0.5026358962059021,0,2
300,15,443,1709,0.5009110569953918,1,14
301,15,443,1730,0.507697582244873,0,14
302,15,443,1824,0.49968764185905457,0,14
303,15,443,1323,0.5724470615386963,0,14
304,15,443,1217,0.50285404920578,0,14
305,15,443,87,0.4999822974205017,0,14
306,15,443,1409,0.5001495480537415,0,14
307,15,443,802,0.5017595887184143,0,14
308,15,443,1208,0.4999021589756012,0,14
309,15,443,100,0.5010945796966553,0,14
310,15,443,162,0.5017114281654358,0,14
311,15,443,1117,0.5021682977676392,0,14
312,15,443,902,0.49998390674591064,0,14
313,15,443,1465,0.5035049915313721,0,14
314,15,443,1725,0.50542151927948,0,14
315,15,443,1089,0.5047335624694824,0,14
316,15,443,1511,0.5016302466392517,0,14
317,15,443,1801,0.5039569735527039,0,14
318,15,443,1181,0.5012028813362122,0,14
319,15,443,759,0.5007619857788086,0,14
320,16,1637,1694,0.5138455033302307,1,5
321,16,1637,1686,0.5108580589294434,0,5
322,16,1637,2056,0.5001521706581116,0,5
323,16,1637,1777,0.5273664593696594,0,5
324,16,1637,1054,0.5022488832473755,0,5
325,16,1637,1023,0.5149633288383484,0,5
326,16,1637,320,0.5023480653762817,0,5
327,16,1637,649,0.5061487555503845,0,5
328,16,1637,391,0.49951303005218506,0,5
329,16,1637,542,0.5042660236358643,0,5
330,16,1637,578,0.5016684532165527,0,5
331,16,1637,396,0.5018103122711182,0,5
332,16,1637,958,0.5163837671279907,0,5
333,16,1637,769,0.5023851990699768,0,5
334,16,1637,1689,0.5256716012954712,0,5
335,16,1637,1601,0.5011799931526184,0,5
336,16,1637,1544,0.5019064545631409,0,5
337,16,1637,193,0.5095145106315613,0,5
338,16,1637,915,0.5026271343231201,0,5
339,16,1637,465,0.499369353055954,0,5
340,17,3840,864,0.501981794834137,1,6
341,17,3840,1244,0.5012047290802002,0,6
342,17,3840,1644,0.5029167532920837,0,6
343,17,3840,394,0.502754271030426,0,6
344,17,3840,1901,0.5066136717796326,0,6
345,17,3840,1809,0.5044905543327332,0,6
346,17,3840,2037,0.5033613443374634,0,6
347,17,3840,1337,0.5009746551513672,0,6
348,17,3840,653,0.5003686547279358,0,6
349,17,3840,1542,0.5015413761138916,0,6
350,17,3840,515,0.5003514885902405,0,6
351,17,3840,2013,0.5017675161361694,0,6
352,17,3840,1226,0.5004748702049255,0,6
353,17,3840,196,0.5002131462097168,0,6
354,17,3840,241,0.5013435482978821,0,6
355,17,3840,144,0.5017377138137817,0,6
356,17,3840,200,0.5016738772392273,0,6
357,17,3840,952,0.5015926957130432,0,6
358,17,3840,665,0.5003395676612854,0,6
359,17,3840,1292,0.5013477206230164,0,6
360,18,2720,1124,0.5440387725830078,1,1
361,18,2720,753,0.5015779137611389,0,1
362,18,2720,535,0.5047621726989746,0,1
363,18,2720,1199,0.49981772899627686,0,1
364,18,2720,1178,0.5178222060203552,0,1
365,18,2720,489,0.49928390979766846,0,1
366,18,2720,1145,0.5053433179855347,0,1
367,18,2720,652,0.5064651370048523,0,1
368,18,2720,1940,0.5078951716423035,0,1
369,18,2720,1657,0.5035772323608398,0,1
370,18,2720,1159,0.5060359835624695,0,1
371,18,2720,627,0.5029631853103638,0,1
372,18,2720,726,0.5061752200126648,0,1
373,18,2720,1424,0.5034581422805786,0,1
374,18,2720,1307,0.5006042122840881,0,1
375,18,2720,1761,0.5024206638336182,0,1
376,18,2720,1053,0.509397029876709,0,1
377,18,2720,38,0.5002553462982178,0,1
378,18,2720,2050,0.5059279203414917,0,1
379,18,2720,1712,0.5340696573257446,0,1
380,19,2776,1206,0.500774085521698,1,13
381,19,2776,514,0.5008915662765503,0,13
382,19,2776,1366,0.5008483529090881,0,13
383,19,2776,468,0.5007308125495911,0,13
384,19,2776,1590,0.501152753829956,0,13
385,19,2776,1394,0.5007656812667847,0,13
386,19,2776,1698,0.5007357597351074,0,13
387,19,2776,1853,0.5016458630561829,0,13
388,19,2776,1948,0.5008810758590698,0,13
389,19,2776,1201,0.5008590817451477,0,13
390,19,2776,87,0.5007877349853516,0,13
391,19,2776,25,0.5009074211120605,0,13
392,19,2776,722,0.5007539987564087,0,13
393,19,2776,836,0.5009735822677612,0,13
394,19,2776,1759,0.5007385015487671,0,13
395,19,2776,350,0.5008164048194885,0,13
396,19,2776,953,0.5010492205619812,0,13
397,19,2776,1440,0.5006558299064636,0,13
398,19,2776,1995,0.5009352564811707,0,13
399,19,2776,96,0.5007262229919434,0,13
400,20,145,1002,0.5064608454704285,1,3
401,20,145,1159,0.5035714507102966,0,3
402,20,145,1241,0.4984823167324066,0,3
403,20,145,168,0.5031043291091919,0,3
404,20,145,1775,0.4988991618156433,0,3
405,20,145,2000,0.5052371025085449,0,3
406,20,145,697,0.504417359828949,0,3
407,20,145,593,0.49950850009918213,0,3
408,20,145,150,0.503383457660675,0,3
409,20,145,1959,0.5013314485549927,0,3
410,20,145,2003,0.4994865655899048,0,3
411,20,145,182,0.515239417552948,0,3
412,20,145,936,0.5058724284172058,0,3
413,20,145,1281,0.4988926649093628,0,3
414,20,145,61,0.5008465051651001,0,3
415,20,145,919,0.5573657155036926,0,3
416,20,145,81,0.5010091066360474,0,3
417,20,145,1780,0.49982184171676636,0,3
418,20,145,178,0.49911820888519287,0,3
419,20,145,2019,0.49964451789855957,0,3
420,21,999,1060,0.5017681121826172,1,11
421,21,999,94,0.5058199763298035,0,11
422,21,999,1739,0.5091002583503723,0,11
423,21,999,1914,0.503241240978241,0,11
424,21,999,1827,0.5002560019493103,0,11
425,21,999,704,0.5008535981178284,0,11
426,21,999,1149,0.5004258155822754,0,11
427,21,999,1983,0.5054348707199097,0,11
428,21,999,801,0.5145155191421509,0,11
429,21,999,1291,0.5011528134346008,0,11
430,21,999,686,0.5013974905014038,0,11
431,21,999,738,0.5025174021720886,0,11
432,21,999,847,0.5023799538612366,0,11
433,21,999,1431,0.5013130307197571,0,11
434,21,999,224,0.5312483310699463,0,11
435,21,999,745,0.5057072043418884,0,11
436,21,999,1303,0.50147545337677,0,11
437,21,999,1469,0.5012804269790649,0,11
438,21,999,815,0.5010597109794617,0,11
439,21,999,998,0.5029038786888123,0,11
440,22,1975,1374,0.4983145296573639,1,20
441,22,1975,1164,0.5241838693618774,0,20
442,22,1975,1340,0.5068837404251099,0,20
443,22,1975,79,0.5045484900474548,0,20
444,22,1975,1256,0.49936744570732117,0,20
445,22,1975,1815,0.49864593148231506,0,20
446,22,1975,1397,0.5212123394012451,0,20
447,22,1975,908,0.5053547620773315,0,20
448,22,1975,1297,0.5028752684593201,0,20
449,22,1975,376,0.49963662028312683,0,20
450,22,1975,1357,0.4993351101875305,0,20
451,22,1975,1685,0.4990106225013733,0,20
452,22,1975,1841,0.49877941608428955,0,20
453,22,1975,1692,0.5034059286117554,0,20
454,22,1975,958,0.5317502021789551,0,20
455,22,1975,2053,0.5048934817314148,0,20
456,22,1975,714,0.5014324188232422,0,20
457,22,1975,1839,0.5040959715843201,0,20
458,22,1975,1838,0.5058940052986145,0,20
459,22,1975,1239,0.5024411678314209,0,20
460,23,30,1323,0.5971282720565796,1,1
461,23,30,19,0.4998433589935303,0,1
462,23,30,1457,0.5047374367713928,0,1
463,23,30,761,0.5058372020721436,0,1
464,23,30,1025,0.5026739835739136,0,1
465,23,30,72,0.5033109188079834,0,1
466,23,30,1838,0.504370391368866,0,1
467,23,30,1937,0.50213223695755,0,1
468,23,30,2030,0.5054579973220825,0,1
469,23,30,283,0.503929853439331,0,1
470,23,30,785,0.5012844800949097,0,1
471,23,30,325,0.5105997920036316,0,1
472,23,30,1392,0.5145031213760376,0,1
473,23,30,1346,0.5008930563926697,0,1
474,23,30,260,0.5002396702766418,0,1
475,23,30,1485,0.49960899353027344,0,1
476,23,30,1278,0.5800111293792725,0,1
477,23,30,2022,0.5000831484794617,0,1
478,23,30,202,0.5277753472328186,0,1
479,23,30,1632,0.560222327709198,0,1
480,24,144,104,0.5198864340782166,1,2
481,24,144,1772,0.5010643005371094,0,2
482,24,144,1688,0.5004855990409851,0,2
483,24,144,161,0.5003042817115784,0,2
484,24,144,1312,0.5236055850982666,0,2
485,24,144,1483,0.5012757182121277,0,2
486,24,144,56,0.5020567178726196,0,2
487,24,144,920,0.5032540559768677,0,2
488,24,144,438,0.5025470852851868,0,2
489,24,144,1226,0.5005322694778442,0,2
490,24,144,1786,0.5010621547698975,0,2
491,24,144,1094,0.5016815662384033,0,2
492,24,144,2030,0.5026729106903076,0,2
493,24,144,614,0.5006991028785706,0,2
494,24,144,506,0.5019778609275818,0,2
495,24,144,1788,0.5025076866149902,0,2
496,24,144,1931,0.5019981861114502,0,2
497,24,144,276,0.5010963678359985,0,2
498,24,144,1348,0.5029882192611694,0,2
499,24,144,911,0.5028896331787109,0,2
500,25,3119,325,0.5152899622917175,1,2
501,25,3119,2076,0.5026105642318726,0,2
502,25,3119,1731,0.5047800540924072,0,2
503,25,3119,1028,0.502059817314148,0,2
504,25,3119,1669,0.5151944160461426,0,2
505,25,3119,263,0.5036027431488037,0,2
506,25,3119,1888,0.5042917728424072,0,2
507,25,3119,1989,0.5047962665557861,0,2
508,25,3119,484,0.4991567134857178,0,2
509,25,3119,1449,0.49995851516723633,0,2
510,25,3119,1185,0.5026246905326843,0,2
511,25,3119,426,0.5209047794342041,0,2
512,25,3119,136,0.501595675945282,0,2
513,25,3119,1291,0.502031683921814,0,2
514,25,3119,663,0.5025779008865356,0,2
515,25,3119,675,0.5027676224708557,0,2
516,25,3119,1646,0.5047160983085632,0,2
517,25,3119,464,0.5009050965309143,0,2
518,25,3119,696,0.504361093044281,0,2
519,25,3119,773,0.5042781233787537,0,2
520,26,3975,1145,0.5016928911209106,1,11
521,26,3975,395,0.5034615397453308,0,11
522,26,3975,1641,0.5037276744842529,0,11
523,26,3975,542,0.5022376179695129,0,11
524,26,3975,567,0.5061727166175842,0,11
525,26,3975,1308,0.5004458427429199,0,11
526,26,3975,787,0.5015137195587158,0,11
527,26,3975,688,0.5009928345680237,0,11
528,26,3975,540,0.5036652684211731,0,11
529,26,3975,519,0.5010519623756409,0,11
530,26,3975,250,0.5018011331558228,0,11
531,26,3975,1435,0.5034236311912537,0,11
532,26,3975,1729,0.5012044310569763,0,11
533,26,3975,105,0.5044287443161011,0,11
534,26,3975,428,0.5016400814056396,0,11
535,26,3975,974,0.5009781718254089,0,11
536,26,3975,955,0.5012855529785156,0,11
537,26,3975,420,0.5011337995529175,0,11
538,26,3975,1515,0.5076677203178406,0,11
539,26,3975,1893,0.502098023891449,0,11
540,27,2340,1924,0.500829815864563,1,13
541,27,2340,259,0.5007218718528748,0,13
542,27,2340,90,0.5008710026741028,0,13
543,27,2340,246,0.5007469654083252,0,13
544,27,2340,1413,0.500727653503418,0,13
545,27,2340,1584,0.5009203553199768,0,13
546,27,2340,1276,0.5009782314300537,0,13
547,27,2340,715,0.5009573698043823,0,13
548,27,2340,651,0.5010442137718201,0,13
549,27,2340,1951,0.5010986924171448,0,13
550,27,2340,641,0.5007394552230835,0,13
551,27,2340,490,0.500766396522522,0,13
552,27,2340,1301,0.5009493231773376,0,13
553,27,2340,29,0.5009295344352722,0,13
554,27,2340,558,0.5007002353668213,0,13
555,27,2340,1811,0.5009159445762634,0,13
556,27,2340,2031,0.5010942816734314,0,13
557,27,2340,2007,0.5008181929588318,0,13
558,27,2340,233,0.5008847117424011,0,13
559,27,2340,1721,0.5010784268379211,0,13
560,28,1919,347,0.5000835061073303,1,20
561,28,1919,666,0.5025812983512878,0,20
562,28,1919,1542,0.5017620325088501,0,20
563,28,1919,1660,0.5021418333053589,0,20
564,28,1919,1830,0.5009264349937439,0,20
565,28,1919,1688,0.5003896355628967,0,20
566,28,1919,1935,0.5015996694564819,0,20
567,28,1919,1982,0.501021146774292,0,20
568,28,1919,1769,0.5005477666854858,0,20
569,28,1919,1112,0.5034459233283997,0,20
570,28,1919,1898,0.5013781785964966,0,20
571,28,1919,2075,0.5004768967628479,0,20
572,28,1919,367,0.5008425712585449,0,20
573,28,1919,1980,0.504019021987915,0,20
574,28,1919,914,0.5135745406150818,0,20
575,28,1919,572,0.5147155523300171,0,20
576,28,1919,1009,0.5021898150444031,0,20
577,28,1919,323,0.5014245510101318,0,20
578,28,1919,1456,0.5105389356613159,0,20
579,28,1919,33,0.5060337781906128,0,20
580,29,2412,1436,0.5010414123535156,1,14
581,29,2412,231,0.5132387280464172,0,14
582,29,2412,1126,0.5016812086105347,0,14
583,29,2412,1885,0.501253604888916,0,14
584,29,2412,84,0.5017012357711792,0,14
585,29,2412,1767,0.49986305832862854,0,14
586,29,2412,1141,0.5008844137191772,0,14
587,29,2412,1958,0.501272976398468,0,14
588,29,2412,1507,0.5201811194419861,0,14
589,29,2412,1561,0.5166985988616943,0,14
590,29,2412,1847,0.5023760795593262,0,14
591,29,2412,667,0.5029486417770386,0,14
592,29,2412,439,0.5181536674499512,0,14
593,29,2412,399,0.5004274845123291,0,14
594,29,2412,660,0.502082347869873,0,14
595,29,2412,2028,0.5009345412254333,0,14
596,29,2412,1594,0.5009368062019348,0,14
597,29,2412,701,0.5001655220985413,0,14
598,29,2412,1771,0.5011003017425537,0,14
599,29,2412,1550,0.5015119910240173,0,14
600,30,2100,1806,0.5646641850471497,1,1
601,30,2100,1980,0.5032474398612976,0,1
602,30,2100,1145,0.5014573335647583,0,1
603,30,2100,928,0.5012878775596619,0,1
604,30,2100,1472,0.5036422610282898,0,1
605,30,2100,951,0.5005540251731873,0,1
606,30,2100,1444,0.5030401945114136,0,1
607,30,2100,419,0.5005239248275757,0,1
608,30,2100,253,0.5023744106292725,0,1
609,30,2100,885,0.5012180209159851,0,1
610,30,2100,173,0.5043148398399353,0,1
611,30,2100,1895,0.5020502805709839,0,1
612,30,2100,1683,0.5021927356719971,0,1
613,30,2100,356,0.5005098581314087,0,1
614,30,2100,1666,0.5018520355224609,0,1
615,30,2100,1123,0.5028720498085022,0,1
616,30,2100,1291,0.5009450316429138,0,1
617,30,2100,172,0.5004822015762329,0,1
618,30,2100,91,0.5036614537239075,0,1
619,30,2100,392,0.5007756352424622,0,1
620,31,3571,801,0.5289249420166016,1,3
621,31,3571,2030,0.505449652671814,0,3
622,31,3571,1657,0.5019343495368958,0,3
623,31,3571,345,0.799290657043457,0,3
624,31,3571,1176,0.5004311800003052,0,3
625,31,3571,1272,0.5078866481781006,0,3
626,31,3571,484,0.49991458654403687,0,3
627,31,3571,1216,0.5046049356460571,0,3
